# BUSCO version is: 5.4.3 
# The lineage dataset is: embryophyta_odb10 (Creation date: 2020-09-10, number of genomes: 50, number of BUSCOs: 1614)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
7975at3193	Complete	h1tg000012l	7729960	7740416	+	1470.5	860	https://www.orthodb.org/v10?query=7975at3193	transportin MOS14
8030at3193	Complete	h1tg000015l	17624361	17631278	+	1288.6	770	https://www.orthodb.org/v10?query=8030at3193	4-alpha-glucanotransferase DPE2
8229at3193	Complete	h1tg000009l	77793644	77805311	+	1225.7	859	https://www.orthodb.org/v10?query=8229at3193	Peroxisome biogenesis protein 1
8339at3193	Complete	h1tg000001l	67338248	67349108	+	1469.4	799	https://www.orthodb.org/v10?query=8339at3193	Aminoacyl-tRNA synthetase, class Ia
8341at3193	Complete	h1tg000002l	16879166	16893903	-	1366.8	822	https://www.orthodb.org/v10?query=8341at3193	suppressor of RPS4-RLD 1
8477at3193	Complete	h1tg000008l	4849431	4859807	+	1118.6	821	https://www.orthodb.org/v10?query=8477at3193	WD40-repeat-containing domain
8566at3193	Complete	h1tg000006l	61765222	61775723	+	1308.0	1004	https://www.orthodb.org/v10?query=8566at3193	Alpha/beta fold hydrolase
8731at3193	Complete	h1tg000003l	81174638	81182957	-	976.2	807	https://www.orthodb.org/v10?query=8731at3193	Zinc finger, RING-type
8828at3193	Complete	h1tg000004l	45118002	45149078	+	1355.3	819	https://www.orthodb.org/v10?query=8828at3193	Calcium-transporting ATPase
8939at3193	Complete	h1tg000015l	27854908	27863342	-	1492.6	868	https://www.orthodb.org/v10?query=8939at3193	GHMP kinase, C-terminal domain
8953at3193	Complete	h1tg000002l	2855219	2861699	-	1110.4	752	https://www.orthodb.org/v10?query=8953at3193	DNA repair protein UVH3 isoform X1
9250at3193	Complete	h1tg000003l	99325144	99335137	+	1127.0	776	https://www.orthodb.org/v10?query=9250at3193	Gamma-tubulin complex component
9385at3193	Complete	h1tg000003l	97934721	97950093	+	1671.1	1165	https://www.orthodb.org/v10?query=9385at3193	DNA repair protein RAD50
9443at3193	Complete	h1tg000004l	64126702	64142873	-	1927.3	1066	https://www.orthodb.org/v10?query=9443at3193	Cullin-associated NEDD8-dissociated protein 1
9466at3193	Complete	h1tg000001l	84522921	84531522	+	1162.1	862	https://www.orthodb.org/v10?query=9466at3193	importin-9
9508at3193	Complete	h1tg000012l	3474006	3480567	-	1351.6	875	https://www.orthodb.org/v10?query=9508at3193	condensin-2 complex subunit D3
9727at3193	Complete	h1tg000007l	61263696	61271186	-	1319.8	940	https://www.orthodb.org/v10?query=9727at3193	structural maintenance of chromosomes protein 5
9734at3193	Complete	h1tg000012l	2388649	2394057	-	956.5	845	https://www.orthodb.org/v10?query=9734at3193	MMS19 nucleotide excision repair protein homolog isoform X1
9962at3193	Complete	h1tg000007l	78772747	78780506	+	1470.3	796	https://www.orthodb.org/v10?query=9962at3193	Dexh-box atp-dependent rna helicase dexh1
10289at3193	Complete	h1tg000013l	3086919	3094667	-	1322.6	830	https://www.orthodb.org/v10?query=10289at3193	DNA mismatch repair protein MSH3
10307at3193	Complete	h1tg000015l	34471801	34480509	+	1071.8	734	https://www.orthodb.org/v10?query=10307at3193	tRNA wybutosine-synthesizing protein
10341at3193	Complete	h1tg000015l	34298997	34308215	+	1079.3	1207	https://www.orthodb.org/v10?query=10341at3193	Abnormal spindle-like microcephaly-associated protein
10362at3193	Complete	h1tg000008l	26275166	26277778	+	1172.4	692	https://www.orthodb.org/v10?query=10362at3193	pentatricopeptide repeat-containing protein At3g02330
10429at3193	Complete	h1tg000001l	14440329	14477662	+	1445.5	795	https://www.orthodb.org/v10?query=10429at3193	DNA mismatch repair protein MSH2
10454at3193	Complete	h1tg000010l	11048180	11051215	+	1462.7	837	https://www.orthodb.org/v10?query=10454at3193	elongation factor-like GTPase 1
10535at3193	Complete	h1tg000008l	32307036	32310167	+	1109.3	897	https://www.orthodb.org/v10?query=10535at3193	pentatricopeptide repeat-containing protein At5g57250, mitochondrial
10651at3193	Complete	h1tg000001l	92963771	92969576	+	1433.6	831	https://www.orthodb.org/v10?query=10651at3193	vacuolar protein sorting-associated protein 18 homolog
10797at3193	Complete	h1tg000002l	9668030	9677159	-	1269.5	753	https://www.orthodb.org/v10?query=10797at3193	Alpha-1,6-glucosidases, pullulanase-type
10850at3193	Complete	h1tg000012l	12066229	12071472	+	963.2	971	https://www.orthodb.org/v10?query=10850at3193	CST complex subunit CTC1 isoform X1
10856at3193	Complete	h1tg000008l	14523814	14530963	-	1077.9	649	https://www.orthodb.org/v10?query=10856at3193	1,4-alpha-glucan-branching enzyme 3, chloroplastic/amyloplastic
11121at3193	Complete	h1tg000009l	1943315	1949426	+	1420.0	752	https://www.orthodb.org/v10?query=11121at3193	WD40-repeat-containing domain
11361at3193	Complete	h1tg000009l	69895969	69909176	+	941.7	767	https://www.orthodb.org/v10?query=11361at3193	N-alpha-acetyltransferase 25, NatB auxiliary subunit
11471at3193	Complete	h1tg000008l	13352719	13364085	+	1122.0	664	https://www.orthodb.org/v10?query=11471at3193	ATP-dependent DNA helicase homolog RECG, chloroplastic isoform X1
11532at3193	Complete	h1tg000002l	23157828	23164831	+	1229.8	751	https://www.orthodb.org/v10?query=11532at3193	DNA topoisomerase, type IIA, subunit A/C-terminal
11560at3193	Complete	h1tg000007l	77754473	77763483	+	1099.3	848	https://www.orthodb.org/v10?query=11560at3193	Kinesin motor domain
11585at3193	Complete	h1tg000001l	91012121	91015135	-	1345.2	749	https://www.orthodb.org/v10?query=11585at3193	protein QUIRKY
11903at3193	Complete	h1tg000007l	65347928	65356318	-	1109.4	810	https://www.orthodb.org/v10?query=11903at3193	putative acyl-activating enzyme 19 isoform X1
12298at3193	Complete	h1tg000008l	16849483	16859143	+	1307.5	761	https://www.orthodb.org/v10?query=12298at3193	WD40-repeat-containing domain
12299at3193	Complete	h1tg000007l	69950236	69953193	+	1283.3	794	https://www.orthodb.org/v10?query=12299at3193	pentatricopeptide repeat-containing protein At1g06710, mitochondrial
12350at3193	Complete	h1tg000015l	13816358	13821907	-	1433.1	734	https://www.orthodb.org/v10?query=12350at3193	Alpha-1,4 glucan phosphorylase
12643at3193	Complete	h1tg000015l	3521812	3536461	+	1224.0	741	https://www.orthodb.org/v10?query=12643at3193	D-alanine--D-alanine ligase
12744at3193	Complete	h1tg000008l	13454280	13460128	-	832.3	779	https://www.orthodb.org/v10?query=12744at3193	BTB/POZ domain
12893at3193	Complete	h1tg000003l	50083891	50093929	-	1359.8	756	https://www.orthodb.org/v10?query=12893at3193	Aminoacyl-tRNA synthetase, class Ia
12903at3193	Complete	h1tg000012l	22150514	22156170	+	1432.4	832	https://www.orthodb.org/v10?query=12903at3193	probable ubiquitin conjugation factor E4
12990at3193	Complete	h1tg000002l	73429181	73451437	-	1241.3	848	https://www.orthodb.org/v10?query=12990at3193	Pentatricopeptide repeat
13044at3193	Complete	h1tg000001l	70245686	70252652	-	1071.1	681	https://www.orthodb.org/v10?query=13044at3193	aminodeoxychorismate synthase, chloroplastic
13120at3193	Complete	h1tg000001l	95608000	95614162	+	1439.6	743	https://www.orthodb.org/v10?query=13120at3193	DNA helicase
13163at3193	Complete	h1tg000010l	528257	547079	-	1042.9	652	https://www.orthodb.org/v10?query=13163at3193	WD40-repeat-containing domain
13313at3193	Complete	h1tg000007l	18176269	18178881	+	1056.2	660	https://www.orthodb.org/v10?query=13313at3193	pentatricopeptide repeat-containing protein At1g15510, chloroplastic
13359at3193	Complete	h1tg000002l	12932221	12936958	+	986.9	658	https://www.orthodb.org/v10?query=13359at3193	Zinc finger, NF-X1-type
13414at3193	Complete	h1tg000004l	11912477	11926355	-	1198.1	752	https://www.orthodb.org/v10?query=13414at3193	DNA helicase
13438at3193	Complete	h1tg000001l	104347094	104352734	-	603.8	569	https://www.orthodb.org/v10?query=13438at3193	Zinc finger, RanBP2-type
13495at3193	Complete	h1tg000004l	7887086	7895653	-	1304.0	729	https://www.orthodb.org/v10?query=13495at3193	conserved oligomeric Golgi complex subunit 7
13740at3193	Complete	h1tg000001l	18523153	18527161	+	1234.8	795	https://www.orthodb.org/v10?query=13740at3193	DIS3-like exonuclease 2
13964at3193	Complete	h1tg000001l	8495425	8497797	-	1165.9	678	https://www.orthodb.org/v10?query=13964at3193	pentatricopeptide repeat-containing protein At5g16860
13979at3193	Complete	h1tg000006l	50997210	51011173	-	1229.3	759	https://www.orthodb.org/v10?query=13979at3193	UTP--glucose-1-phosphate uridylyltransferase
13985at3193	Complete	h1tg000019l	370375	374779	+	1374.6	751	https://www.orthodb.org/v10?query=13985at3193	probable glucan 1,3-alpha-glucosidase
14027at3193	Complete	h1tg000003l	15157772	15168910	+	1030.6	679	https://www.orthodb.org/v10?query=14027at3193	Vacuolar sorting protein 39/Transforming growth factor beta receptor-associated domain 1
14087at3193	Complete	h1tg000002l	6639814	6650552	-	1260.4	685	https://www.orthodb.org/v10?query=14087at3193	probable polyribonucleotide nucleotidyltransferase 1, chloroplastic
14127at3193	Complete	h1tg000002l	7165395	7172544	-	783.9	521	https://www.orthodb.org/v10?query=14127at3193	pentatricopeptide repeat-containing protein At5g02830, chloroplastic
14136at3193	Complete	h1tg000013l	12020418	12029834	+	1365.9	765	https://www.orthodb.org/v10?query=14136at3193	Probable alanine--tRNA ligase, chloroplastic
14163at3193	Complete	h1tg000007l	80132976	80137162	+	1203.8	928	https://www.orthodb.org/v10?query=14163at3193	Smg8/Smg9
14585at3193	Complete	h1tg000015l	23396631	23402532	+	1193.7	900	https://www.orthodb.org/v10?query=14585at3193	WD40-repeat-containing domain
15047at3193	Complete	h1tg000010l	12805152	12810551	-	1150.4	724	https://www.orthodb.org/v10?query=15047at3193	endoplasmic reticulum metallopeptidase 1
15187at3193	Complete	h1tg000003l	6312525	6329281	-	1218.4	695	https://www.orthodb.org/v10?query=15187at3193	Urease
15195at3193	Complete	h1tg000003l	90030610	90036241	+	1282.8	789	https://www.orthodb.org/v10?query=15195at3193	WD40 repeat
15224at3193	Complete	h1tg000001l	95890972	95893473	-	1049.1	681	https://www.orthodb.org/v10?query=15224at3193	putative pentatricopeptide repeat-containing protein At5g13230, mitochondrial
15229at3193	Complete	h1tg000001l	102721107	102723617	-	1076.8	689	https://www.orthodb.org/v10?query=15229at3193	pentatricopeptide repeat-containing protein At4g21300
15289at3193	Complete	h1tg000003l	2424347	2436251	+	1159.4	780	https://www.orthodb.org/v10?query=15289at3193	P-loop containing nucleoside triphosphate hydrolase
15318at3193	Complete	h1tg000007l	77359351	77366078	-	984.2	689	https://www.orthodb.org/v10?query=15318at3193	Sec1-like protein
15405at3193	Complete	h1tg000001l	110853107	110867992	+	1119.9	661	https://www.orthodb.org/v10?query=15405at3193	DNA mismatch repair protein MSH4
15419at3193	Complete	h1tg000009l	72914398	72920525	-	1006.5	634	https://www.orthodb.org/v10?query=15419at3193	EGF-like, conserved site
15522at3193	Complete	h1tg000011l	43405202	43418343	+	1067.7	658	https://www.orthodb.org/v10?query=15522at3193	nuclear cap-binding protein subunit 1
15843at3193	Complete	h1tg000009l	77810905	77819776	+	1059.8	757	https://www.orthodb.org/v10?query=15843at3193	BRCT domain
15862at3193	Complete	h1tg000003l	11831016	11838503	-	855.7	744	https://www.orthodb.org/v10?query=15862at3193	telomerase reverse transcriptase
15951at3193	Complete	h1tg000001l	95727129	95738516	+	1511.4	914	https://www.orthodb.org/v10?query=15951at3193	No exine formation 1
16160at3193	Complete	h1tg000002l	8348642	8356102	-	946.5	677	https://www.orthodb.org/v10?query=16160at3193	WHIM2 domain
16216at3193	Complete	h1tg000003l	16789556	16792189	-	1280.9	783	https://www.orthodb.org/v10?query=16216at3193	pentatricopeptide repeat-containing protein At3g06920
16253at3193	Complete	h1tg000015l	15026448	15038425	+	1255.5	811	https://www.orthodb.org/v10?query=16253at3193	DNA ligase
16286at3193	Complete	h1tg000001l	95875571	95880829	-	846.9	750	https://www.orthodb.org/v10?query=16286at3193	RNA polymerase II C-terminal domain phosphatase-like 3
16351at3193	Complete	h1tg000013l	5010393	5017032	+	690.0	692	https://www.orthodb.org/v10?query=16351at3193	histone-lysine N-methyltransferase ATXR7
