# BUSCO version is: 5.4.3 
# The lineage dataset is: embryophyta_odb10 (Creation date: 2020-09-10, number of genomes: 50, number of BUSCOs: 1614)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
1521at3193	Complete	HiC_scaffold_3	91651695	91660620	+	1525.0	1046	https://www.orthodb.org/v10?query=1521at3193	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase
1578at3193	Complete	HiC_scaffold_6	34794606	34825580	+	2044.7	1327	https://www.orthodb.org/v10?query=1578at3193	protein MON2 homolog isoform X1
1589at3193	Complete	HiC_scaffold_3	9390062	9408181	-	2077.0	1409	https://www.orthodb.org/v10?query=1589at3193	protein SHOOT GRAVITROPISM 6 isoform X1
1664at3193	Complete	HiC_scaffold_5	51081841	51103028	-	2671.0	1556	https://www.orthodb.org/v10?query=1664at3193	Embryo defective 2410
1816at3193	Complete	HiC_scaffold_4	79909734	79917201	-	2366.4	1609	https://www.orthodb.org/v10?query=1816at3193	thyroid adenoma-associated protein homolog
1822at3193	Complete	HiC_scaffold_6	20289436	20296289	+	1154.7	925	https://www.orthodb.org/v10?query=1822at3193	histone-lysine N-methyltransferase SUVR5
1914at3193	Complete	HiC_scaffold_8	16113367	16124064	+	1423.8	889	https://www.orthodb.org/v10?query=1914at3193	ATPase, AAA-type, conserved site
1916at3193	Complete	HiC_scaffold_1	55905401	55943477	-	1803.0	1124	https://www.orthodb.org/v10?query=1916at3193	DNA polymerase
1998at3193	Complete	HiC_scaffold_8	26197824	26216085	-	1378.1	1135	https://www.orthodb.org/v10?query=1998at3193	nuclear pore complex protein NUP160
2028at3193	Complete	HiC_scaffold_1	49326486	49343358	-	1840.5	1086	https://www.orthodb.org/v10?query=2028at3193	protein NAP1
2050at3193	Complete	HiC_scaffold_8	19452112	19460121	+	1555.7	1223	https://www.orthodb.org/v10?query=2050at3193	autophagy-related protein 2
2203at3193	Complete	HiC_scaffold_4	21354722	21364745	-	1949.5	1275	https://www.orthodb.org/v10?query=2203at3193	WD40-repeat-containing domain
2325at3193	Complete	HiC_scaffold_9	2665891	2683242	-	1649.5	1190	https://www.orthodb.org/v10?query=2325at3193	Dicer dimerisation domain
2329at3193	Complete	HiC_scaffold_5	72929132	72933624	-	2459.9	1195	https://www.orthodb.org/v10?query=2329at3193	magnesium-chelatase subunit ChlH, chloroplastic
2653at3193	Complete	HiC_scaffold_8	82311519	82320838	-	2080.2	1208	https://www.orthodb.org/v10?query=2653at3193	WD40-repeat-containing domain
2661at3193	Complete	HiC_scaffold_5	3245702	3264835	-	1895.1	1192	https://www.orthodb.org/v10?query=2661at3193	ABC transporter C family member 13 isoform X1
2694at3193	Complete	HiC_scaffold_7	92699256	92713140	+	1977.2	1104	https://www.orthodb.org/v10?query=2694at3193	protein PIR
2770at3193	Complete	HiC_scaffold_8	17604115	17614185	-	1494.7	1042	https://www.orthodb.org/v10?query=2770at3193	nuclear pore complex protein NUP133
2834at3193	Complete	HiC_scaffold_6	205131	229943	-	2169.1	1526	https://www.orthodb.org/v10?query=2834at3193	Putative P-loop containing nucleoside triphosphate hydrolase
2844at3193	Complete	HiC_scaffold_7	95593043	95608615	-	2039.3	1170	https://www.orthodb.org/v10?query=2844at3193	cleavage and polyadenylation specificity factor subunit 1
2884at3193	Complete	HiC_scaffold_9	16445221	16459113	+	1289.4	888	https://www.orthodb.org/v10?query=2884at3193	protein TONSOKU isoform X1
2921at3193	Complete	HiC_scaffold_6	90322270	90327269	-	1920.8	1197	https://www.orthodb.org/v10?query=2921at3193	pentatricopeptide repeat-containing protein At3g18110, chloroplastic
2926at3193	Duplicated	HiC_scaffold_2	81121556	81131875	-	1607.0	1032	https://www.orthodb.org/v10?query=2926at3193	trafficking protein particle complex II-specific subunit 130 homolog
2926at3193	Duplicated	HiC_scaffold_8	15659636	15668890	-	1834.5	1028	https://www.orthodb.org/v10?query=2926at3193	trafficking protein particle complex II-specific subunit 130 homolog
3052at3193	Complete	HiC_scaffold_1	34905753	34923959	-	1413.0	948	https://www.orthodb.org/v10?query=3052at3193	protein CHROMATIN REMODELING 20 isoform X1
3082at3193	Complete	HiC_scaffold_5	37226534	37236529	-	1293.0	935	https://www.orthodb.org/v10?query=3082at3193	Tetratricopeptide-like helical
3272at3193	Complete	HiC_scaffold_6	16426037	16434576	-	1802.9	1088	https://www.orthodb.org/v10?query=3272at3193	DNA ligase
3288at3193	Complete	HiC_scaffold_3	82538779	82552349	+	1267.5	849	https://www.orthodb.org/v10?query=3288at3193	DNA replication ATP-dependent helicase/nuclease DNA2 isoform X1
3322at3193	Complete	HiC_scaffold_4	79269491	79288293	+	1775.5	1245	https://www.orthodb.org/v10?query=3322at3193	Sister chromatid cohesion protein
3441at3193	Complete	HiC_scaffold_3	19274239	19278021	-	2236.9	1112	https://www.orthodb.org/v10?query=3441at3193	5-oxoprolinase
3493at3193	Complete	HiC_scaffold_1	47885532	47903418	-	2225.6	1532	https://www.orthodb.org/v10?query=3493at3193	rRNA biogenesis protein RRP5
3595at3193	Complete	HiC_scaffold_8	14214193	14218860	+	1590.9	1076	https://www.orthodb.org/v10?query=3595at3193	protein TORNADO 1
3662at3193	Complete	HiC_scaffold_7	98453433	98460000	+	1488.3	1034	https://www.orthodb.org/v10?query=3662at3193	Elongator complex protein 1
3704at3193	Complete	HiC_scaffold_7	91430525	91449854	-	1816.6	1067	https://www.orthodb.org/v10?query=3704at3193	Four-carbon acid sugar kinase, N-terminal domain
3755at3193	Complete	HiC_scaffold_2	5912326	5922381	+	1500.4	944	https://www.orthodb.org/v10?query=3755at3193	DNA-directed RNA polymerase I subunit 2
3935at3193	Complete	HiC_scaffold_6	22623427	22632272	+	1902.0	1012	https://www.orthodb.org/v10?query=3935at3193	P-type ATPase
3941at3193	Complete	HiC_scaffold_3	7374700	7398478	+	1321.9	987	https://www.orthodb.org/v10?query=3941at3193	trafficking protein particle complex subunit 8
3942at3193	Complete	HiC_scaffold_1	47872714	47880802	+	1722.5	1133	https://www.orthodb.org/v10?query=3942at3193	splicing factor 3B subunit 3
3971at3193	Complete	HiC_scaffold_4	14372324	14385046	+	1485.4	910	https://www.orthodb.org/v10?query=3971at3193	transcription initiation factor TFIID subunit 2
4051at3193	Complete	HiC_scaffold_1	49579752	49588096	-	1529.1	913	https://www.orthodb.org/v10?query=4051at3193	beta-galactosidase
4115at3193	Complete	HiC_scaffold_2	8897441	8910601	-	1672.5	945	https://www.orthodb.org/v10?query=4115at3193	Quinoprotein amine dehydrogenase, beta chain-like RIC1-like guanyl-nucleotide exchange factor
4251at3193	Complete	HiC_scaffold_9	5004015	5008205	-	1650.3	1072	https://www.orthodb.org/v10?query=4251at3193	ARF guanine-nucleotide exchange factor GNL2
4343at3193	Complete	HiC_scaffold_2	10685880	10697881	+	1628.9	999	https://www.orthodb.org/v10?query=4343at3193	tubulin-folding cofactor D
4349at3193	Complete	HiC_scaffold_2	5925583	5936011	-	1761.2	930	https://www.orthodb.org/v10?query=4349at3193	stromal processing peptidase, chloroplastic
4482at3193	Duplicated	HiC_scaffold_1	105606	117374	+	1715.9	1209	https://www.orthodb.org/v10?query=4482at3193	WD40-repeat-containing domain
4482at3193	Duplicated	HiC_scaffold_6	96942869	96954660	-	1712.2	1213	https://www.orthodb.org/v10?query=4482at3193	WD40-repeat-containing domain
4483at3193	Complete	HiC_scaffold_3	88755967	88760645	-	1924.4	950	https://www.orthodb.org/v10?query=4483at3193	carbamoyl-phosphate synthase large chain, chloroplastic
4547at3193	Complete	HiC_scaffold_6	81824288	81838271	-	1439.1	1555	https://www.orthodb.org/v10?query=4547at3193	Tetratricopeptide-like helical domain containing protein
4582at3193	Duplicated	HiC_scaffold_2	21065084	21099640	+	1469.6	927	https://www.orthodb.org/v10?query=4582at3193	SH3 domain
4582at3193	Duplicated	HiC_scaffold_5	77999325	78014179	+	1624.0	969	https://www.orthodb.org/v10?query=4582at3193	SH3 domain
4678at3193	Complete	HiC_scaffold_7	90925072	90957457	-	1631.1	998	https://www.orthodb.org/v10?query=4678at3193	WD40-repeat-containing domain
4777at3193	Complete	HiC_scaffold_6	30339324	30347756	-	1382.8	939	https://www.orthodb.org/v10?query=4777at3193	trafficking protein particle complex subunit 11
4892at3193	Complete	HiC_scaffold_3	9169847	9176207	+	1470.2	920	https://www.orthodb.org/v10?query=4892at3193	E3 ubiquitin-protein ligase UPL7
5135at3193	Complete	HiC_scaffold_1	58253186	58268038	+	1615.3	1182	https://www.orthodb.org/v10?query=5135at3193	Zinc finger, PHD-type
5232at3193	Complete	HiC_scaffold_7	53277092	53284978	+	1771.8	1067	https://www.orthodb.org/v10?query=5232at3193	F-box protein
5261at3193	Complete	HiC_scaffold_8	1730892	1740471	-	1111.3	736	https://www.orthodb.org/v10?query=5261at3193	Nucleotidyltransferase family protein
5306at3193	Complete	HiC_scaffold_6	90650227	90663854	-	1126.2	900	https://www.orthodb.org/v10?query=5306at3193	Tetratricopeptide repeat
5602at3193	Complete	HiC_scaffold_1	46161526	46168470	-	1067.1	908	https://www.orthodb.org/v10?query=5602at3193	protein PRD1
5603at3193	Complete	HiC_scaffold_5	67148171	67153676	-	1465.1	907	https://www.orthodb.org/v10?query=5603at3193	protein CHROMATIN REMODELING 8
5727at3193	Complete	HiC_scaffold_2	28776903	28786377	+	1448.8	865	https://www.orthodb.org/v10?query=5727at3193	PPM-type phosphatase domain
5761at3193	Complete	HiC_scaffold_6	15539956	15555104	+	1075.2	830	https://www.orthodb.org/v10?query=5761at3193	Nrap protein
5793at3193	Complete	HiC_scaffold_9	54354027	54386237	+	1745.2	1397	https://www.orthodb.org/v10?query=5793at3193	tRNA/rRNA methyltransferase
5796at3193	Complete	HiC_scaffold_8	10264404	10273182	-	1689.6	931	https://www.orthodb.org/v10?query=5796at3193	MIF4G-like domain superfamily
5849at3193	Complete	HiC_scaffold_8	13216735	13225206	+	1403.5	1020	https://www.orthodb.org/v10?query=5849at3193	Armadillo-type fold
5868at3193	Complete	HiC_scaffold_4	90078038	90086658	+	1117.5	954	https://www.orthodb.org/v10?query=5868at3193	transcriptional elongation regulator MINIYO
5921at3193	Duplicated	HiC_scaffold_1	44905976	44912363	+	1747.1	957	https://www.orthodb.org/v10?query=5921at3193	DNA mismatch repair protein
5921at3193	Duplicated	HiC_scaffold_7	12431576	12440703	-	1645.7	916	https://www.orthodb.org/v10?query=5921at3193	DNA mismatch repair protein
6095at3193	Complete	HiC_scaffold_8	5234842	5245731	-	842.3	655	https://www.orthodb.org/v10?query=6095at3193	Gamma-tubulin complex component
6114at3193	Complete	HiC_scaffold_4	89122820	89129144	+	1440.3	859	https://www.orthodb.org/v10?query=6114at3193	DExH-box ATP-dependent RNA helicase DExH15 chloroplastic
6319at3193	Complete	HiC_scaffold_3	83725865	83745157	+	1448.7	859	https://www.orthodb.org/v10?query=6319at3193	glycine--tRNA ligase, chloroplastic/mitochondrial 2 isoform X1
6412at3193	Complete	HiC_scaffold_2	12640320	12649658	+	1680.5	1101	https://www.orthodb.org/v10?query=6412at3193	DNA mismatch repair protein MSH6
6430at3193	Complete	HiC_scaffold_4	64097000	64106182	-	880.5	696	https://www.orthodb.org/v10?query=6430at3193	protein timeless homolog isoform X1
6485at3193	Complete	HiC_scaffold_7	69165161	69179405	+	1473.4	979	https://www.orthodb.org/v10?query=6485at3193	nodal modulator 1
6707at3193	Complete	HiC_scaffold_1	65829071	65834614	+	1266.5	789	https://www.orthodb.org/v10?query=6707at3193	Ankyrin repeat-containing domain
6756at3193	Complete	HiC_scaffold_6	29387187	29407033	-	1332.9	807	https://www.orthodb.org/v10?query=6756at3193	Thioredoxin-like fold
7170at3193	Complete	HiC_scaffold_9	655105	663564	-	1462.1	906	https://www.orthodb.org/v10?query=7170at3193	protein CTR9 homolog
7277at3193	Complete	HiC_scaffold_7	4789760	4801387	-	1478.2	840	https://www.orthodb.org/v10?query=7277at3193	Zinc finger, CCHC-type
7476at3193	Complete	HiC_scaffold_9	54441649	54463033	+	1443.0	972	https://www.orthodb.org/v10?query=7476at3193	exportin-4 isoform X1
7510at3193	Complete	HiC_scaffold_6	828990	839387	-	1281.0	865	https://www.orthodb.org/v10?query=7510at3193	nuclear pore complex protein NUP107
7511at3193	Complete	HiC_scaffold_6	77571099	77576553	+	1135.9	739	https://www.orthodb.org/v10?query=7511at3193	F-box protein
7542at3193	Complete	HiC_scaffold_3	23382569	23395356	-	1499.1	920	https://www.orthodb.org/v10?query=7542at3193	serine/threonine-protein kinase RUNKEL
7552at3193	Complete	HiC_scaffold_9	2769658	2775626	+	1752.1	850	https://www.orthodb.org/v10?query=7552at3193	116kDa U5 small nuclear ribonucleoprotein component, C-terminal
7852at3193	Complete	HiC_scaffold_8	17637242	17642024	+	1468.8	800	https://www.orthodb.org/v10?query=7852at3193	vacuolar protein-sorting-associated protein 11 homolog
7936at3193	Duplicated	HiC_scaffold_5	10002577	10017791	+	1284.6	837	https://www.orthodb.org/v10?query=7936at3193	Armadillo-type fold
7936at3193	Duplicated	HiC_scaffold_6	12210901	12215398	-	1290.3	839	https://www.orthodb.org/v10?query=7936at3193	Armadillo-type fold
7942at3193	Complete	HiC_scaffold_8	11340981	11349399	+	1592.3	878	https://www.orthodb.org/v10?query=7942at3193	isoleucine--tRNA ligase, chloroplastic/mitochondrial
7975at3193	Complete	HiC_scaffold_6	7705245	7715701	+	1470.5	860	https://www.orthodb.org/v10?query=7975at3193	transportin MOS14
8030at3193	Complete	HiC_scaffold_2	18103893	18110810	-	1288.6	770	https://www.orthodb.org/v10?query=8030at3193	4-alpha-glucanotransferase DPE2
8229at3193	Complete	HiC_scaffold_5	78075694	78087361	+	1225.7	859	https://www.orthodb.org/v10?query=8229at3193	Peroxisome biogenesis protein 1
8339at3193	Complete	HiC_scaffold_4	67120208	67131068	+	1469.4	799	https://www.orthodb.org/v10?query=8339at3193	Aminoacyl-tRNA synthetase, class Ia
8341at3193	Complete	HiC_scaffold_1	55476349	55491086	+	1366.8	822	https://www.orthodb.org/v10?query=8341at3193	suppressor of RPS4-RLD 1
8477at3193	Complete	HiC_scaffold_8	4837315	4847691	+	1118.6	821	https://www.orthodb.org/v10?query=8477at3193	WD40-repeat-containing domain
8566at3193	Complete	HiC_scaffold_9	266645	277146	-	1308.0	1004	https://www.orthodb.org/v10?query=8566at3193	Alpha/beta fold hydrolase
8731at3193	Complete	HiC_scaffold_3	18282547	18290866	+	976.2	807	https://www.orthodb.org/v10?query=8731at3193	Zinc finger, RING-type
8828at3193	Complete	HiC_scaffold_6	51907360	51938436	-	1355.3	819	https://www.orthodb.org/v10?query=8828at3193	Calcium-transporting ATPase
8939at3193	Complete	HiC_scaffold_2	7937329	7945763	+	1492.6	868	https://www.orthodb.org/v10?query=8939at3193	GHMP kinase, C-terminal domain
8953at3193	Complete	HiC_scaffold_1	69508553	69515033	+	1110.4	752	https://www.orthodb.org/v10?query=8953at3193	DNA repair protein UVH3 isoform X1
9250at3193	Complete	HiC_scaffold_3	130365	140358	-	1127.0	776	https://www.orthodb.org/v10?query=9250at3193	Gamma-tubulin complex component
9385at3193	Complete	HiC_scaffold_3	1515409	1530781	-	1671.1	1165	https://www.orthodb.org/v10?query=9385at3193	DNA repair protein RAD50
9443at3193	Complete	HiC_scaffold_6	32938565	32954736	+	1927.3	1066	https://www.orthodb.org/v10?query=9443at3193	Cullin-associated NEDD8-dissociated protein 1
9466at3193	Complete	HiC_scaffold_4	84304881	84313482	+	1162.1	862	https://www.orthodb.org/v10?query=9466at3193	importin-9
9508at3193	Complete	HiC_scaffold_6	3449291	3455852	-	1351.6	875	https://www.orthodb.org/v10?query=9508at3193	condensin-2 complex subunit D3
9727at3193	Complete	HiC_scaffold_7	19577331	19584821	+	1319.8	940	https://www.orthodb.org/v10?query=9727at3193	structural maintenance of chromosomes protein 5
9734at3193	Complete	HiC_scaffold_6	2363934	2369342	-	956.5	845	https://www.orthodb.org/v10?query=9734at3193	MMS19 nucleotide excision repair protein homolog isoform X1
9962at3193	Complete	HiC_scaffold_7	2068011	2075770	-	1470.3	796	https://www.orthodb.org/v10?query=9962at3193	Dexh-box atp-dependent rna helicase dexh1
10289at3193	Complete	HiC_scaffold_7	94482550	94490298	+	1322.6	830	https://www.orthodb.org/v10?query=10289at3193	DNA mismatch repair protein MSH3
10307at3193	Complete	HiC_scaffold_2	1320162	1328870	-	1071.8	734	https://www.orthodb.org/v10?query=10307at3193	tRNA wybutosine-synthesizing protein
10341at3193	Complete	HiC_scaffold_2	1492456	1501674	-	1079.3	1207	https://www.orthodb.org/v10?query=10341at3193	Abnormal spindle-like microcephaly-associated protein
10362at3193	Complete	HiC_scaffold_8	26260933	26263545	+	1172.4	692	https://www.orthodb.org/v10?query=10362at3193	pentatricopeptide repeat-containing protein At3g02330
10429at3193	Complete	HiC_scaffold_4	14429076	14466409	+	1445.5	795	https://www.orthodb.org/v10?query=10429at3193	DNA mismatch repair protein MSH2
10454at3193	Complete	HiC_scaffold_7	101562126	101565161	-	1462.7	837	https://www.orthodb.org/v10?query=10454at3193	elongation factor-like GTPase 1
10535at3193	Complete	HiC_scaffold_8	32292803	32295934	+	1109.3	897	https://www.orthodb.org/v10?query=10535at3193	pentatricopeptide repeat-containing protein At5g57250, mitochondrial
10651at3193	Complete	HiC_scaffold_4	92745731	92751536	+	1433.6	831	https://www.orthodb.org/v10?query=10651at3193	vacuolar protein sorting-associated protein 18 homolog
10797at3193	Complete	HiC_scaffold_1	62693093	62702222	+	1269.5	753	https://www.orthodb.org/v10?query=10797at3193	Alpha-1,6-glucosidases, pullulanase-type
10850at3193	Complete	HiC_scaffold_6	12041514	12046757	+	963.2	971	https://www.orthodb.org/v10?query=10850at3193	CST complex subunit CTC1 isoform X1
10856at3193	Complete	HiC_scaffold_8	14511698	14518847	-	1077.9	649	https://www.orthodb.org/v10?query=10856at3193	1,4-alpha-glucan-branching enzyme 3, chloroplastic/amyloplastic
11121at3193	Complete	HiC_scaffold_5	2499848	2505959	+	1420.0	752	https://www.orthodb.org/v10?query=11121at3193	WD40-repeat-containing domain
11361at3193	Complete	HiC_scaffold_5	70178019	70191226	+	941.7	767	https://www.orthodb.org/v10?query=11361at3193	N-alpha-acetyltransferase 25, NatB auxiliary subunit
11471at3193	Complete	HiC_scaffold_8	13340603	13351969	+	1122.0	664	https://www.orthodb.org/v10?query=11471at3193	ATP-dependent DNA helicase homolog RECG, chloroplastic isoform X1
11532at3193	Complete	HiC_scaffold_1	49205421	49212424	-	1229.8	751	https://www.orthodb.org/v10?query=11532at3193	DNA topoisomerase, type IIA, subunit A/C-terminal
11560at3193	Complete	HiC_scaffold_7	3085034	3094044	-	1099.3	848	https://www.orthodb.org/v10?query=11560at3193	Kinesin motor domain
11585at3193	Complete	HiC_scaffold_4	90794081	90797095	-	1345.2	749	https://www.orthodb.org/v10?query=11585at3193	protein QUIRKY
11903at3193	Complete	HiC_scaffold_7	15492199	15500589	+	1109.4	810	https://www.orthodb.org/v10?query=11903at3193	putative acyl-activating enzyme 19 isoform X1
12298at3193	Complete	HiC_scaffold_8	16837367	16847027	+	1307.5	761	https://www.orthodb.org/v10?query=12298at3193	WD40-repeat-containing domain
12299at3193	Complete	HiC_scaffold_7	10895324	10898281	-	1283.3	794	https://www.orthodb.org/v10?query=12299at3193	pentatricopeptide repeat-containing protein At1g06710, mitochondrial
12350at3193	Complete	HiC_scaffold_2	21913264	21918813	+	1433.1	734	https://www.orthodb.org/v10?query=12350at3193	Alpha-1,4 glucan phosphorylase
12643at3193	Complete	HiC_scaffold_2	32198710	32213359	-	1224.0	741	https://www.orthodb.org/v10?query=12643at3193	D-alanine--D-alanine ligase
12744at3193	Complete	HiC_scaffold_8	13442164	13448012	-	832.3	779	https://www.orthodb.org/v10?query=12744at3193	BTB/POZ domain
12893at3193	Complete	HiC_scaffold_3	49371574	49381612	+	1359.8	756	https://www.orthodb.org/v10?query=12893at3193	Aminoacyl-tRNA synthetase, class Ia
12903at3193	Complete	HiC_scaffold_6	22125799	22131455	+	1432.4	832	https://www.orthodb.org/v10?query=12903at3193	probable ubiquitin conjugation factor E4
12990at3193	Complete	HiC_scaffold_1	202315	224571	+	1241.3	848	https://www.orthodb.org/v10?query=12990at3193	Pentatricopeptide repeat
13044at3193	Complete	HiC_scaffold_4	70027646	70034612	-	1071.1	681	https://www.orthodb.org/v10?query=13044at3193	aminodeoxychorismate synthase, chloroplastic
13120at3193	Complete	HiC_scaffold_4	95389961	95396123	+	1439.6	743	https://www.orthodb.org/v10?query=13120at3193	DNA helicase
13163at3193	Complete	HiC_scaffold_7	112066262	112085084	+	1042.9	652	https://www.orthodb.org/v10?query=13163at3193	WD40-repeat-containing domain
13313at3193	Complete	HiC_scaffold_7	62613136	62615748	-	1056.2	660	https://www.orthodb.org/v10?query=13313at3193	pentatricopeptide repeat-containing protein At1g15510, chloroplastic
13359at3193	Complete	HiC_scaffold_1	59433294	59438031	-	986.9	658	https://www.orthodb.org/v10?query=13359at3193	Zinc finger, NF-X1-type
13414at3193	Complete	HiC_scaffold_6	85130083	85143961	+	1198.1	752	https://www.orthodb.org/v10?query=13414at3193	DNA helicase
13438at3193	Complete	HiC_scaffold_4	103981840	103987480	-	603.8	569	https://www.orthodb.org/v10?query=13438at3193	Zinc finger, RanBP2-type
13495at3193	Complete	HiC_scaffold_6	89160785	89169352	+	1304.0	729	https://www.orthodb.org/v10?query=13495at3193	conserved oligomeric Golgi complex subunit 7
13740at3193	Complete	HiC_scaffold_4	18511900	18515908	+	1234.8	795	https://www.orthodb.org/v10?query=13740at3193	DIS3-like exonuclease 2
13964at3193	Complete	HiC_scaffold_4	8484172	8486544	-	1165.9	678	https://www.orthodb.org/v10?query=13964at3193	pentatricopeptide repeat-containing protein At5g16860
13979at3193	Complete	HiC_scaffold_9	11031195	11045158	+	1229.3	759	https://www.orthodb.org/v10?query=13979at3193	UTP--glucose-1-phosphate uridylyltransferase
13985at3193	Complete	HiC_scaffold_9	62165634	62170038	+	1374.6	751	https://www.orthodb.org/v10?query=13985at3193	probable glucan 1,3-alpha-glucosidase
14027at3193	Complete	HiC_scaffold_3	84059811	84070949	-	1030.6	679	https://www.orthodb.org/v10?query=14027at3193	Vacuolar sorting protein 39/Transforming growth factor beta receptor-associated domain 1
14087at3193	Complete	HiC_scaffold_1	65719700	65730438	+	1260.4	685	https://www.orthodb.org/v10?query=14087at3193	probable polyribonucleotide nucleotidyltransferase 1, chloroplastic
14127at3193	Complete	HiC_scaffold_1	65197708	65204857	+	783.9	521	https://www.orthodb.org/v10?query=14127at3193	pentatricopeptide repeat-containing protein At5g02830, chloroplastic
14136at3193	Complete	HiC_scaffold_7	85547383	85556799	-	1365.9	765	https://www.orthodb.org/v10?query=14136at3193	Probable alanine--tRNA ligase, chloroplastic
14163at3193	Complete	HiC_scaffold_7	711355	715541	-	1203.8	928	https://www.orthodb.org/v10?query=14163at3193	Smg8/Smg9
14585at3193	Complete	HiC_scaffold_2	12332639	12338540	-	1193.7	900	https://www.orthodb.org/v10?query=14585at3193	WD40-repeat-containing domain
15047at3193	Complete	HiC_scaffold_7	99802790	99808189	+	1150.4	724	https://www.orthodb.org/v10?query=15047at3193	endoplasmic reticulum metallopeptidase 1
15187at3193	Complete	HiC_scaffold_3	92864049	92880805	+	1218.4	695	https://www.orthodb.org/v10?query=15187at3193	Urease
15195at3193	Complete	HiC_scaffold_3	9429261	9434892	-	1282.8	789	https://www.orthodb.org/v10?query=15195at3193	WD40 repeat
15224at3193	Complete	HiC_scaffold_4	95672933	95675434	-	1049.1	681	https://www.orthodb.org/v10?query=15224at3193	putative pentatricopeptide repeat-containing protein At5g13230, mitochondrial
15229at3193	Complete	HiC_scaffold_4	102380568	102383078	-	1076.8	689	https://www.orthodb.org/v10?query=15229at3193	pentatricopeptide repeat-containing protein At4g21300
15289at3193	Complete	HiC_scaffold_3	96757079	96768983	-	1159.4	780	https://www.orthodb.org/v10?query=15289at3193	P-loop containing nucleoside triphosphate hydrolase
15318at3193	Complete	HiC_scaffold_7	3482439	3489166	+	984.2	689	https://www.orthodb.org/v10?query=15318at3193	Sec1-like protein
15405at3193	Complete	HiC_scaffold_4	110488149	110503034	+	1119.9	661	https://www.orthodb.org/v10?query=15405at3193	DNA mismatch repair protein MSH4
15419at3193	Complete	HiC_scaffold_5	73196448	73202575	-	1006.5	634	https://www.orthodb.org/v10?query=15419at3193	EGF-like, conserved site
15522at3193	Complete	HiC_scaffold_2	78429596	78442737	+	1067.7	658	https://www.orthodb.org/v10?query=15522at3193	nuclear cap-binding protein subunit 1
