# BUSCO version is: 5.4.3 
# The lineage dataset is: embryophyta_odb10 (Creation date: 2020-09-10, number of genomes: 50, number of BUSCOs: 1614)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
1589at3193	Complete	HiC_scaffold_5	90057321	90075440	+	2077.0	1409	https://www.orthodb.org/v10?query=1589at3193	protein SHOOT GRAVITROPISM 6 isoform X1
1664at3193	Complete	HiC_scaffold_9	27972684	27993871	+	2671.0	1556	https://www.orthodb.org/v10?query=1664at3193	Embryo defective 2410
1816at3193	Complete	HiC_scaffold_1	80122705	80130172	-	2366.4	1609	https://www.orthodb.org/v10?query=1816at3193	thyroid adenoma-associated protein homolog
1822at3193	Complete	HiC_scaffold_8	76756109	76762962	-	1154.7	925	https://www.orthodb.org/v10?query=1822at3193	histone-lysine N-methyltransferase SUVR5
1914at3193	Complete	HiC_scaffold_3	16116006	16126703	+	1423.8	889	https://www.orthodb.org/v10?query=1914at3193	ATPase, AAA-type, conserved site
1916at3193	Complete	HiC_scaffold_7	16404158	16442234	+	1803.0	1124	https://www.orthodb.org/v10?query=1916at3193	DNA polymerase
1998at3193	Complete	HiC_scaffold_3	26202580	26220841	-	1378.1	1135	https://www.orthodb.org/v10?query=1998at3193	nuclear pore complex protein NUP160
2028at3193	Complete	HiC_scaffold_7	23004277	23021149	+	1840.5	1086	https://www.orthodb.org/v10?query=2028at3193	protein NAP1
2050at3193	Complete	HiC_scaffold_3	19454751	19462760	+	1555.7	1223	https://www.orthodb.org/v10?query=2050at3193	autophagy-related protein 2
2203at3193	Complete	HiC_scaffold_1	21360906	21370929	-	1949.5	1275	https://www.orthodb.org/v10?query=2203at3193	WD40-repeat-containing domain
2325at3193	Complete	HiC_scaffold_4	2670765	2688116	-	1649.5	1190	https://www.orthodb.org/v10?query=2325at3193	Dicer dimerisation domain
2329at3193	Complete	HiC_scaffold_9	6087605	6092097	+	2459.9	1195	https://www.orthodb.org/v10?query=2329at3193	magnesium-chelatase subunit ChlH, chloroplastic
2653at3193	Complete	HiC_scaffold_3	84849925	84859244	-	2080.2	1208	https://www.orthodb.org/v10?query=2653at3193	WD40-repeat-containing domain
2661at3193	Complete	HiC_scaffold_9	76030877	76050010	+	1895.1	1192	https://www.orthodb.org/v10?query=2661at3193	ABC transporter C family member 13 isoform X1
2694at3193	Complete	HiC_scaffold_2	93479498	93493382	+	1977.2	1104	https://www.orthodb.org/v10?query=2694at3193	protein PIR
2770at3193	Complete	HiC_scaffold_3	17606754	17616824	-	1494.7	1042	https://www.orthodb.org/v10?query=2770at3193	nuclear pore complex protein NUP133
2834at3193	Complete	HiC_scaffold_8	96822455	96847267	+	2169.1	1526	https://www.orthodb.org/v10?query=2834at3193	Putative P-loop containing nucleoside triphosphate hydrolase
2844at3193	Complete	HiC_scaffold_2	96373285	96388857	-	2039.3	1170	https://www.orthodb.org/v10?query=2844at3193	cleavage and polyadenylation specificity factor subunit 1
2884at3193	Complete	HiC_scaffold_4	16450095	16463987	+	1289.4	888	https://www.orthodb.org/v10?query=2884at3193	protein TONSOKU isoform X1
2921at3193	Complete	HiC_scaffold_8	6700129	6705128	+	1920.8	1197	https://www.orthodb.org/v10?query=2921at3193	pentatricopeptide repeat-containing protein At3g18110, chloroplastic
2926at3193	Duplicated	HiC_scaffold_3	15662275	15671529	-	1834.5	1028	https://www.orthodb.org/v10?query=2926at3193	trafficking protein particle complex II-specific subunit 130 homolog
2926at3193	Duplicated	HiC_scaffold_6	8509562	8519881	+	1607.0	1032	https://www.orthodb.org/v10?query=2926at3193	trafficking protein particle complex II-specific subunit 130 homolog
3052at3193	Complete	HiC_scaffold_7	37423676	37441882	+	1413.0	948	https://www.orthodb.org/v10?query=3052at3193	protein CHROMATIN REMODELING 20 isoform X1
3082at3193	Complete	HiC_scaffold_9	41839183	41849178	+	1293.0	935	https://www.orthodb.org/v10?query=3082at3193	Tetratricopeptide-like helical
3272at3193	Complete	HiC_scaffold_8	80617822	80626361	+	1802.9	1088	https://www.orthodb.org/v10?query=3272at3193	DNA ligase
3288at3193	Complete	HiC_scaffold_5	16676372	16689942	-	1267.5	849	https://www.orthodb.org/v10?query=3288at3193	DNA replication ATP-dependent helicase/nuclease DNA2 isoform X1
3322at3193	Complete	HiC_scaffold_1	79482462	79501264	+	1775.5	1245	https://www.orthodb.org/v10?query=3322at3193	Sister chromatid cohesion protein
3441at3193	Complete	HiC_scaffold_5	80187483	80191265	+	2236.9	1112	https://www.orthodb.org/v10?query=3441at3193	5-oxoprolinase
3493at3193	Complete	HiC_scaffold_7	24444217	24462103	+	2225.6	1532	https://www.orthodb.org/v10?query=3493at3193	rRNA biogenesis protein RRP5
3595at3193	Complete	HiC_scaffold_3	14216832	14221499	+	1590.9	1076	https://www.orthodb.org/v10?query=3595at3193	protein TORNADO 1
3662at3193	Complete	HiC_scaffold_2	99233676	99240243	+	1488.3	1034	https://www.orthodb.org/v10?query=3662at3193	Elongator complex protein 1
3704at3193	Complete	HiC_scaffold_2	92210767	92230096	-	1816.6	1067	https://www.orthodb.org/v10?query=3704at3193	Four-carbon acid sugar kinase, N-terminal domain
3755at3193	Complete	HiC_scaffold_6	84495834	84505889	-	1500.4	944	https://www.orthodb.org/v10?query=3755at3193	DNA-directed RNA polymerase I subunit 2
3935at3193	Complete	HiC_scaffold_8	74420126	74428971	-	1902.0	1012	https://www.orthodb.org/v10?query=3935at3193	P-type ATPase
3941at3193	Complete	HiC_scaffold_5	92067024	92090802	-	1321.9	987	https://www.orthodb.org/v10?query=3941at3193	trafficking protein particle complex subunit 8
3942at3193	Complete	HiC_scaffold_7	24466833	24474921	-	1722.5	1133	https://www.orthodb.org/v10?query=3942at3193	splicing factor 3B subunit 3
3971at3193	Complete	HiC_scaffold_1	14378508	14391230	+	1485.4	910	https://www.orthodb.org/v10?query=3971at3193	transcription initiation factor TFIID subunit 2
4051at3193	Complete	HiC_scaffold_7	22759539	22767883	+	1529.1	913	https://www.orthodb.org/v10?query=4051at3193	beta-galactosidase
4115at3193	Complete	HiC_scaffold_6	81507614	81520774	+	1672.5	945	https://www.orthodb.org/v10?query=4115at3193	Quinoprotein amine dehydrogenase, beta chain-like RIC1-like guanyl-nucleotide exchange factor
4251at3193	Complete	HiC_scaffold_4	5008889	5013079	-	1650.3	1072	https://www.orthodb.org/v10?query=4251at3193	ARF guanine-nucleotide exchange factor GNL2
4343at3193	Complete	HiC_scaffold_6	79654834	79666835	-	1628.9	999	https://www.orthodb.org/v10?query=4343at3193	tubulin-folding cofactor D
4349at3193	Complete	HiC_scaffold_6	84482204	84492632	+	1761.2	930	https://www.orthodb.org/v10?query=4349at3193	stromal processing peptidase, chloroplastic
4482at3193	Duplicated	HiC_scaffold_7	73513761	73525529	-	1715.9	1209	https://www.orthodb.org/v10?query=4482at3193	WD40-repeat-containing domain
4482at3193	Duplicated	HiC_scaffold_8	72738	84529	+	1712.2	1213	https://www.orthodb.org/v10?query=4482at3193	WD40-repeat-containing domain
4483at3193	Complete	HiC_scaffold_5	10468076	10472754	+	1924.4	950	https://www.orthodb.org/v10?query=4483at3193	carbamoyl-phosphate synthase large chain, chloroplastic
4547at3193	Complete	HiC_scaffold_8	15189127	15203110	+	1439.1	1555	https://www.orthodb.org/v10?query=4547at3193	Tetratricopeptide-like helical domain containing protein
4582at3193	Duplicated	HiC_scaffold_6	69253075	69287631	-	1469.6	927	https://www.orthodb.org/v10?query=4582at3193	SH3 domain
4582at3193	Duplicated	HiC_scaffold_9	1007050	1021904	-	1624.0	969	https://www.orthodb.org/v10?query=4582at3193	SH3 domain
4678at3193	Complete	HiC_scaffold_2	91705314	91737699	-	1631.1	998	https://www.orthodb.org/v10?query=4678at3193	WD40-repeat-containing domain
4777at3193	Complete	HiC_scaffold_8	66704642	66713074	+	1382.8	939	https://www.orthodb.org/v10?query=4777at3193	trafficking protein particle complex subunit 11
4892at3193	Complete	HiC_scaffold_5	90289295	90295655	-	1470.2	920	https://www.orthodb.org/v10?query=4892at3193	E3 ubiquitin-protein ligase UPL7
5135at3193	Complete	HiC_scaffold_7	14079597	14094449	-	1615.3	1182	https://www.orthodb.org/v10?query=5135at3193	Zinc finger, PHD-type
5232at3193	Complete	HiC_scaffold_2	53336829	53344715	+	1771.8	1067	https://www.orthodb.org/v10?query=5232at3193	F-box protein
5261at3193	Complete	HiC_scaffold_3	1733531	1743110	-	1111.3	736	https://www.orthodb.org/v10?query=5261at3193	Nucleotidyltransferase family protein
5306at3193	Complete	HiC_scaffold_8	6363544	6377171	+	1126.2	900	https://www.orthodb.org/v10?query=5306at3193	Tetratricopeptide repeat
5602at3193	Complete	HiC_scaffold_7	26179165	26186109	+	1067.1	908	https://www.orthodb.org/v10?query=5602at3193	protein PRD1
5603at3193	Complete	HiC_scaffold_9	11867555	11873060	+	1465.1	907	https://www.orthodb.org/v10?query=5603at3193	protein CHROMATIN REMODELING 8
5727at3193	Complete	HiC_scaffold_6	61566338	61575812	-	1448.8	865	https://www.orthodb.org/v10?query=5727at3193	PPM-type phosphatase domain
5761at3193	Complete	HiC_scaffold_8	81497294	81512442	-	1075.2	830	https://www.orthodb.org/v10?query=5761at3193	Nrap protein
5793at3193	Complete	HiC_scaffold_4	54470954	54503164	+	1745.2	1397	https://www.orthodb.org/v10?query=5793at3193	tRNA/rRNA methyltransferase
5796at3193	Complete	HiC_scaffold_3	10267043	10275821	-	1689.6	931	https://www.orthodb.org/v10?query=5796at3193	MIF4G-like domain superfamily
5849at3193	Complete	HiC_scaffold_3	13219374	13227845	+	1403.5	1020	https://www.orthodb.org/v10?query=5849at3193	Armadillo-type fold
5868at3193	Complete	HiC_scaffold_1	90291009	90299629	+	1117.5	954	https://www.orthodb.org/v10?query=5868at3193	transcriptional elongation regulator MINIYO
5921at3193	Duplicated	HiC_scaffold_2	12434813	12443940	-	1645.7	916	https://www.orthodb.org/v10?query=5921at3193	DNA mismatch repair protein
5921at3193	Duplicated	HiC_scaffold_7	27435272	27441659	-	1747.1	957	https://www.orthodb.org/v10?query=5921at3193	DNA mismatch repair protein
6095at3193	Complete	HiC_scaffold_3	5237481	5248370	-	842.3	655	https://www.orthodb.org/v10?query=6095at3193	Gamma-tubulin complex component
6114at3193	Complete	HiC_scaffold_1	89335791	89342115	+	1440.3	859	https://www.orthodb.org/v10?query=6114at3193	DExH-box ATP-dependent RNA helicase DExH15 chloroplastic
6319at3193	Complete	HiC_scaffold_5	15483564	15502856	-	1448.7	859	https://www.orthodb.org/v10?query=6319at3193	glycine--tRNA ligase, chloroplastic/mitochondrial 2 isoform X1
6412at3193	Complete	HiC_scaffold_6	77703057	77712395	-	1680.5	1101	https://www.orthodb.org/v10?query=6412at3193	DNA mismatch repair protein MSH6
6430at3193	Complete	HiC_scaffold_1	64309971	64319153	-	880.5	696	https://www.orthodb.org/v10?query=6430at3193	protein timeless homolog isoform X1
6485at3193	Complete	HiC_scaffold_2	69945403	69959647	+	1473.4	979	https://www.orthodb.org/v10?query=6485at3193	nodal modulator 1
6707at3193	Complete	HiC_scaffold_7	6513021	6518564	-	1266.5	789	https://www.orthodb.org/v10?query=6707at3193	Ankyrin repeat-containing domain
6756at3193	Complete	HiC_scaffold_8	67645365	67665211	+	1332.9	807	https://www.orthodb.org/v10?query=6756at3193	Thioredoxin-like fold
7170at3193	Complete	HiC_scaffold_4	659979	668438	-	1462.1	906	https://www.orthodb.org/v10?query=7170at3193	protein CTR9 homolog
7277at3193	Complete	HiC_scaffold_2	4792997	4804624	-	1478.2	840	https://www.orthodb.org/v10?query=7277at3193	Zinc finger, CCHC-type
7476at3193	Complete	HiC_scaffold_4	54558576	54579960	+	1443.0	972	https://www.orthodb.org/v10?query=7476at3193	exportin-4 isoform X1
7510at3193	Complete	HiC_scaffold_8	96213011	96223408	+	1281.0	865	https://www.orthodb.org/v10?query=7510at3193	nuclear pore complex protein NUP107
7511at3193	Complete	HiC_scaffold_8	19450845	19456299	-	1135.9	739	https://www.orthodb.org/v10?query=7511at3193	F-box protein
7542at3193	Complete	HiC_scaffold_5	76070148	76082935	+	1499.1	920	https://www.orthodb.org/v10?query=7542at3193	serine/threonine-protein kinase RUNKEL
7552at3193	Complete	HiC_scaffold_4	2774532	2780500	+	1752.1	850	https://www.orthodb.org/v10?query=7552at3193	116kDa U5 small nuclear ribonucleoprotein component, C-terminal
7852at3193	Complete	HiC_scaffold_3	17639881	17644663	+	1468.8	800	https://www.orthodb.org/v10?query=7852at3193	vacuolar protein-sorting-associated protein 11 homolog
7936at3193	Duplicated	HiC_scaffold_8	84837000	84841497	+	1290.3	839	https://www.orthodb.org/v10?query=7936at3193	Armadillo-type fold
7936at3193	Duplicated	HiC_scaffold_9	69057921	69073135	-	1284.6	837	https://www.orthodb.org/v10?query=7936at3193	Armadillo-type fold
7942at3193	Complete	HiC_scaffold_3	11343620	11352038	+	1592.3	878	https://www.orthodb.org/v10?query=7942at3193	isoleucine--tRNA ligase, chloroplastic/mitochondrial
7975at3193	Complete	HiC_scaffold_8	89336697	89347153	-	1470.5	860	https://www.orthodb.org/v10?query=7975at3193	transportin MOS14
8030at3193	Complete	HiC_scaffold_6	72241905	72248822	+	1288.6	770	https://www.orthodb.org/v10?query=8030at3193	4-alpha-glucanotransferase DPE2
8229at3193	Complete	HiC_scaffold_9	933868	945535	-	1225.7	859	https://www.orthodb.org/v10?query=8229at3193	Peroxisome biogenesis protein 1
8339at3193	Complete	HiC_scaffold_1	67333179	67344039	+	1469.4	799	https://www.orthodb.org/v10?query=8339at3193	Aminoacyl-tRNA synthetase, class Ia
8341at3193	Complete	HiC_scaffold_7	16856549	16871286	-	1366.8	822	https://www.orthodb.org/v10?query=8341at3193	suppressor of RPS4-RLD 1
8477at3193	Complete	HiC_scaffold_3	4839954	4850330	+	1118.6	821	https://www.orthodb.org/v10?query=8477at3193	WD40-repeat-containing domain
8566at3193	Complete	HiC_scaffold_4	271519	282020	-	1308.0	1004	https://www.orthodb.org/v10?query=8566at3193	Alpha/beta fold hydrolase
8731at3193	Complete	HiC_scaffold_5	81174638	81182957	-	976.2	807	https://www.orthodb.org/v10?query=8731at3193	Zinc finger, RING-type
8828at3193	Complete	HiC_scaffold_8	45088962	45120038	+	1355.3	819	https://www.orthodb.org/v10?query=8828at3193	Calcium-transporting ATPase
8939at3193	Complete	HiC_scaffold_6	82472452	82480886	-	1492.6	868	https://www.orthodb.org/v10?query=8939at3193	GHMP kinase, C-terminal domain
8953at3193	Complete	HiC_scaffold_7	2832602	2839082	-	1110.4	752	https://www.orthodb.org/v10?query=8953at3193	DNA repair protein UVH3 isoform X1
9250at3193	Complete	HiC_scaffold_5	99325144	99335137	+	1127.0	776	https://www.orthodb.org/v10?query=9250at3193	Gamma-tubulin complex component
9385at3193	Complete	HiC_scaffold_5	97934721	97950093	+	1671.1	1165	https://www.orthodb.org/v10?query=9385at3193	DNA repair protein RAD50
9443at3193	Complete	HiC_scaffold_8	64097662	64113833	-	1927.3	1066	https://www.orthodb.org/v10?query=9443at3193	Cullin-associated NEDD8-dissociated protein 1
9466at3193	Complete	HiC_scaffold_1	84517852	84526453	+	1162.1	862	https://www.orthodb.org/v10?query=9466at3193	importin-9
9508at3193	Complete	HiC_scaffold_8	93596546	93603107	+	1351.6	875	https://www.orthodb.org/v10?query=9508at3193	condensin-2 complex subunit D3
9727at3193	Complete	HiC_scaffold_2	19580568	19588058	+	1319.8	940	https://www.orthodb.org/v10?query=9727at3193	structural maintenance of chromosomes protein 5
9734at3193	Complete	HiC_scaffold_8	94683056	94688464	+	956.5	845	https://www.orthodb.org/v10?query=9734at3193	MMS19 nucleotide excision repair protein homolog isoform X1
9962at3193	Complete	HiC_scaffold_2	2071248	2079007	-	1470.3	796	https://www.orthodb.org/v10?query=9962at3193	Dexh-box atp-dependent rna helicase dexh1
10289at3193	Complete	HiC_scaffold_2	95262792	95270540	+	1322.6	830	https://www.orthodb.org/v10?query=10289at3193	DNA mismatch repair protein MSH3
10307at3193	Complete	HiC_scaffold_6	89089345	89098053	+	1071.8	734	https://www.orthodb.org/v10?query=10307at3193	tRNA wybutosine-synthesizing protein
10341at3193	Complete	HiC_scaffold_6	88916541	88925759	+	1079.3	1207	https://www.orthodb.org/v10?query=10341at3193	Abnormal spindle-like microcephaly-associated protein
10362at3193	Complete	HiC_scaffold_3	26265689	26268301	+	1172.4	692	https://www.orthodb.org/v10?query=10362at3193	pentatricopeptide repeat-containing protein At3g02330
10429at3193	Complete	HiC_scaffold_1	14435260	14472593	+	1445.5	795	https://www.orthodb.org/v10?query=10429at3193	DNA mismatch repair protein MSH2
10454at3193	Complete	HiC_scaffold_2	102342167	102345202	-	1462.7	837	https://www.orthodb.org/v10?query=10454at3193	elongation factor-like GTPase 1
10535at3193	Complete	HiC_scaffold_3	32297559	32300690	+	1109.3	897	https://www.orthodb.org/v10?query=10535at3193	pentatricopeptide repeat-containing protein At5g57250, mitochondrial
10651at3193	Complete	HiC_scaffold_1	92958702	92964507	+	1433.6	831	https://www.orthodb.org/v10?query=10651at3193	vacuolar protein sorting-associated protein 18 homolog
10797at3193	Complete	HiC_scaffold_7	9645413	9654542	-	1269.5	753	https://www.orthodb.org/v10?query=10797at3193	Alpha-1,6-glucosidases, pullulanase-type
10850at3193	Complete	HiC_scaffold_8	85005641	85010884	-	963.2	971	https://www.orthodb.org/v10?query=10850at3193	CST complex subunit CTC1 isoform X1
10856at3193	Complete	HiC_scaffold_3	14514337	14521486	-	1077.9	649	https://www.orthodb.org/v10?query=10856at3193	1,4-alpha-glucan-branching enzyme 3, chloroplastic/amyloplastic
11121at3193	Complete	HiC_scaffold_9	76789753	76795864	-	1420.0	752	https://www.orthodb.org/v10?query=11121at3193	WD40-repeat-containing domain
11361at3193	Complete	HiC_scaffold_9	8830003	8843210	-	941.7	767	https://www.orthodb.org/v10?query=11361at3193	N-alpha-acetyltransferase 25, NatB auxiliary subunit
11471at3193	Complete	HiC_scaffold_3	13343242	13354608	+	1122.0	664	https://www.orthodb.org/v10?query=11471at3193	ATP-dependent DNA helicase homolog RECG, chloroplastic isoform X1
11532at3193	Complete	HiC_scaffold_7	23135211	23142214	+	1229.8	751	https://www.orthodb.org/v10?query=11532at3193	DNA topoisomerase, type IIA, subunit A/C-terminal
11560at3193	Complete	HiC_scaffold_2	3088271	3097281	-	1099.3	848	https://www.orthodb.org/v10?query=11560at3193	Kinesin motor domain
11585at3193	Complete	HiC_scaffold_1	91007052	91010066	-	1345.2	749	https://www.orthodb.org/v10?query=11585at3193	protein QUIRKY
11903at3193	Complete	HiC_scaffold_2	15495436	15503826	+	1109.4	810	https://www.orthodb.org/v10?query=11903at3193	putative acyl-activating enzyme 19 isoform X1
12298at3193	Complete	HiC_scaffold_3	16840006	16849666	+	1307.5	761	https://www.orthodb.org/v10?query=12298at3193	WD40-repeat-containing domain
12299at3193	Complete	HiC_scaffold_2	10898561	10901518	-	1283.3	794	https://www.orthodb.org/v10?query=12299at3193	pentatricopeptide repeat-containing protein At1g06710, mitochondrial
12350at3193	Complete	HiC_scaffold_6	68433902	68439451	-	1433.1	734	https://www.orthodb.org/v10?query=12350at3193	Alpha-1,4 glucan phosphorylase
12643at3193	Complete	HiC_scaffold_6	58139356	58154005	+	1224.0	741	https://www.orthodb.org/v10?query=12643at3193	D-alanine--D-alanine ligase
12744at3193	Complete	HiC_scaffold_3	13444803	13450651	-	832.3	779	https://www.orthodb.org/v10?query=12744at3193	BTB/POZ domain
12893at3193	Complete	HiC_scaffold_5	50083891	50093929	-	1359.8	756	https://www.orthodb.org/v10?query=12893at3193	Aminoacyl-tRNA synthetase, class Ia
12903at3193	Complete	HiC_scaffold_8	74920943	74926599	-	1432.4	832	https://www.orthodb.org/v10?query=12903at3193	probable ubiquitin conjugation factor E4
12990at3193	Complete	HiC_scaffold_7	73406564	73428820	-	1241.3	848	https://www.orthodb.org/v10?query=12990at3193	Pentatricopeptide repeat
13044at3193	Complete	HiC_scaffold_1	70240617	70247583	-	1071.1	681	https://www.orthodb.org/v10?query=13044at3193	aminodeoxychorismate synthase, chloroplastic
13120at3193	Complete	HiC_scaffold_1	95602931	95609093	+	1439.6	743	https://www.orthodb.org/v10?query=13120at3193	DNA helicase
13163at3193	Complete	HiC_scaffold_2	112846303	112865125	+	1042.9	652	https://www.orthodb.org/v10?query=13163at3193	WD40-repeat-containing domain
13313at3193	Complete	HiC_scaffold_2	62672873	62675485	-	1056.2	660	https://www.orthodb.org/v10?query=13313at3193	pentatricopeptide repeat-containing protein At1g15510, chloroplastic
13359at3193	Complete	HiC_scaffold_7	12909604	12914341	+	986.9	658	https://www.orthodb.org/v10?query=13359at3193	Zinc finger, NF-X1-type
13414at3193	Complete	HiC_scaffold_8	11883437	11897315	-	1198.1	752	https://www.orthodb.org/v10?query=13414at3193	DNA helicase
13438at3193	Complete	HiC_scaffold_1	104342025	104347665	-	603.8	569	https://www.orthodb.org/v10?query=13438at3193	Zinc finger, RanBP2-type
13495at3193	Complete	HiC_scaffold_8	7858046	7866613	-	1304.0	729	https://www.orthodb.org/v10?query=13495at3193	conserved oligomeric Golgi complex subunit 7
13740at3193	Complete	HiC_scaffold_1	18518084	18522092	+	1234.8	795	https://www.orthodb.org/v10?query=13740at3193	DIS3-like exonuclease 2
13964at3193	Complete	HiC_scaffold_1	8490356	8492728	-	1165.9	678	https://www.orthodb.org/v10?query=13964at3193	pentatricopeptide repeat-containing protein At5g16860
13979at3193	Complete	HiC_scaffold_4	11036069	11050032	+	1229.3	759	https://www.orthodb.org/v10?query=13979at3193	UTP--glucose-1-phosphate uridylyltransferase
13985at3193	Complete	HiC_scaffold_4	62418118	62422522	+	1374.6	751	https://www.orthodb.org/v10?query=13985at3193	probable glucan 1,3-alpha-glucosidase
14027at3193	Complete	HiC_scaffold_5	15157772	15168910	+	1030.6	679	https://www.orthodb.org/v10?query=14027at3193	Vacuolar sorting protein 39/Transforming growth factor beta receptor-associated domain 1
14087at3193	Complete	HiC_scaffold_7	6617197	6627935	-	1260.4	685	https://www.orthodb.org/v10?query=14087at3193	probable polyribonucleotide nucleotidyltransferase 1, chloroplastic
14127at3193	Complete	HiC_scaffold_7	7142778	7149927	-	783.9	521	https://www.orthodb.org/v10?query=14127at3193	pentatricopeptide repeat-containing protein At5g02830, chloroplastic
14136at3193	Complete	HiC_scaffold_2	86327625	86337041	-	1365.9	765	https://www.orthodb.org/v10?query=14136at3193	Probable alanine--tRNA ligase, chloroplastic
14163at3193	Complete	HiC_scaffold_2	714592	718778	-	1203.8	928	https://www.orthodb.org/v10?query=14163at3193	Smg8/Smg9
14585at3193	Complete	HiC_scaffold_6	78014175	78020076	+	1193.7	900	https://www.orthodb.org/v10?query=14585at3193	WD40-repeat-containing domain
15047at3193	Complete	HiC_scaffold_2	100582831	100588230	+	1150.4	724	https://www.orthodb.org/v10?query=15047at3193	endoplasmic reticulum metallopeptidase 1
15187at3193	Complete	HiC_scaffold_5	6312525	6329281	-	1218.4	695	https://www.orthodb.org/v10?query=15187at3193	Urease
15195at3193	Complete	HiC_scaffold_5	90030610	90036241	+	1282.8	789	https://www.orthodb.org/v10?query=15195at3193	WD40 repeat
15224at3193	Complete	HiC_scaffold_1	95885903	95888404	-	1049.1	681	https://www.orthodb.org/v10?query=15224at3193	putative pentatricopeptide repeat-containing protein At5g13230, mitochondrial
15229at3193	Complete	HiC_scaffold_1	102716038	102718548	-	1076.8	689	https://www.orthodb.org/v10?query=15229at3193	pentatricopeptide repeat-containing protein At4g21300
15289at3193	Complete	HiC_scaffold_5	2424347	2436251	+	1159.4	780	https://www.orthodb.org/v10?query=15289at3193	P-loop containing nucleoside triphosphate hydrolase
15318at3193	Complete	HiC_scaffold_2	3485676	3492403	+	984.2	689	https://www.orthodb.org/v10?query=15318at3193	Sec1-like protein
15405at3193	Complete	HiC_scaffold_1	110848038	110862923	+	1119.9	661	https://www.orthodb.org/v10?query=15405at3193	DNA mismatch repair protein MSH4
15419at3193	Complete	HiC_scaffold_9	5818654	5824781	+	1006.5	634	https://www.orthodb.org/v10?query=15419at3193	EGF-like, conserved site
15522at3193	Complete	HiC_scaffold_6	11198700	11211841	-	1067.7	658	https://www.orthodb.org/v10?query=15522at3193	nuclear cap-binding protein subunit 1
