# BUSCO version is: 5.4.3 
# The lineage dataset is: embryophyta_odb10 (Creation date: 2020-09-10, number of genomes: 50, number of BUSCOs: 1614)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
2844at3193	Complete	h2tg000013l	1968602	1984174	+	2039.3	1170	https://www.orthodb.org/v10?query=2844at3193	cleavage and polyadenylation specificity factor subunit 1
2884at3193	Complete	h2tg000005l	45442271	45456163	-	1289.4	888	https://www.orthodb.org/v10?query=2884at3193	protein TONSOKU isoform X1
2921at3193	Complete	h2tg000004l	6729169	6734168	+	1920.8	1197	https://www.orthodb.org/v10?query=2921at3193	pentatricopeptide repeat-containing protein At3g18110, chloroplastic
2926at3193	Duplicated	h2tg000008l	15649076	15658330	-	1834.5	1028	https://www.orthodb.org/v10?query=2926at3193	trafficking protein particle complex II-specific subunit 130 homolog
2926at3193	Duplicated	h2tg000011l	8508918	8519237	+	1607.0	1032	https://www.orthodb.org/v10?query=2926at3193	trafficking protein particle complex II-specific subunit 130 homolog
3052at3193	Complete	h2tg000002l	37340643	37358849	+	1413.0	948	https://www.orthodb.org/v10?query=3052at3193	protein CHROMATIN REMODELING 20 isoform X1
3082at3193	Complete	h2tg000009l	36747671	36757666	-	1293.0	935	https://www.orthodb.org/v10?query=3082at3193	Tetratricopeptide-like helical
3272at3193	Complete	h2tg000012l	16402417	16410956	-	1802.9	1088	https://www.orthodb.org/v10?query=3272at3193	DNA ligase
3288at3193	Complete	h2tg000003l	16668658	16682228	-	1267.5	849	https://www.orthodb.org/v10?query=3288at3193	DNA replication ATP-dependent helicase/nuclease DNA2 isoform X1
3322at3193	Complete	h2tg000001l	79185034	79203836	+	1775.5	1245	https://www.orthodb.org/v10?query=3322at3193	Sister chromatid cohesion protein
3441at3193	Complete	h2tg000003l	79852433	79856215	+	2236.9	1112	https://www.orthodb.org/v10?query=3441at3193	5-oxoprolinase
3493at3193	Complete	h2tg000002l	24409719	24427605	+	2225.6	1532	https://www.orthodb.org/v10?query=3493at3193	rRNA biogenesis protein RRP5
3595at3193	Complete	h2tg000008l	14214114	14218781	+	1590.9	1076	https://www.orthodb.org/v10?query=3595at3193	protein TORNADO 1
3662at3193	Complete	h2tg000010l	14121525	14128092	-	1488.3	1034	https://www.orthodb.org/v10?query=3662at3193	Elongator complex protein 1
3704at3193	Complete	h2tg000013l	6084432	6103761	+	1816.6	1067	https://www.orthodb.org/v10?query=3704at3193	Four-carbon acid sugar kinase, N-terminal domain
3755at3193	Complete	h2tg000014l	29651223	29661278	-	1500.4	944	https://www.orthodb.org/v10?query=3755at3193	DNA-directed RNA polymerase I subunit 2
3935at3193	Complete	h2tg000004l	74023788	74032633	-	1902.0	1012	https://www.orthodb.org/v10?query=3935at3193	P-type ATPase
3941at3193	Complete	h2tg000003l	91692992	91716770	-	1321.9	987	https://www.orthodb.org/v10?query=3941at3193	trafficking protein particle complex subunit 8
3942at3193	Complete	h2tg000002l	24432335	24440423	-	1722.5	1133	https://www.orthodb.org/v10?query=3942at3193	splicing factor 3B subunit 3
3971at3193	Complete	h2tg000001l	14363750	14376472	+	1485.4	910	https://www.orthodb.org/v10?query=3971at3193	transcription initiation factor TFIID subunit 2
4051at3193	Complete	h2tg000002l	22725041	22733385	+	1529.1	913	https://www.orthodb.org/v10?query=4051at3193	beta-galactosidase
4115at3193	Complete	h2tg000014l	26663003	26676163	+	1672.5	945	https://www.orthodb.org/v10?query=4115at3193	Quinoprotein amine dehydrogenase, beta chain-like RIC1-like guanyl-nucleotide exchange factor
4251at3193	Complete	h2tg000005l	56875625	56879815	+	1650.3	1072	https://www.orthodb.org/v10?query=4251at3193	ARF guanine-nucleotide exchange factor GNL2
4343at3193	Complete	h2tg000014l	24810223	24822224	-	1628.9	999	https://www.orthodb.org/v10?query=4343at3193	tubulin-folding cofactor D
4349at3193	Complete	h2tg000014l	29637593	29648021	+	1761.2	930	https://www.orthodb.org/v10?query=4349at3193	stromal processing peptidase, chloroplastic
4482at3193	Duplicated	h2tg000002l	73131738	73143506	-	1715.9	1209	https://www.orthodb.org/v10?query=4482at3193	WD40-repeat-containing domain
4482at3193	Duplicated	h2tg000004l	101778	113569	+	1712.2	1213	https://www.orthodb.org/v10?query=4482at3193	WD40-repeat-containing domain
4483at3193	Complete	h2tg000003l	10460362	10465040	+	1924.4	950	https://www.orthodb.org/v10?query=4483at3193	carbamoyl-phosphate synthase large chain, chloroplastic
4547at3193	Complete	h2tg000004l	15123029	15137012	+	1439.1	1555	https://www.orthodb.org/v10?query=4547at3193	Tetratricopeptide-like helical domain containing protein
4582at3193	Duplicated	h2tg000009l	77532641	77547495	+	1624.0	969	https://www.orthodb.org/v10?query=4582at3193	SH3 domain
4582at3193	Duplicated	h2tg000014l	14432171	14466727	-	1469.6	927	https://www.orthodb.org/v10?query=4582at3193	SH3 domain
4678at3193	Complete	h2tg000013l	6576829	6609214	+	1631.1	998	https://www.orthodb.org/v10?query=4678at3193	WD40-repeat-containing domain
4777at3193	Complete	h2tg000004l	66361110	66369542	+	1382.8	939	https://www.orthodb.org/v10?query=4777at3193	trafficking protein particle complex subunit 11
4892at3193	Complete	h2tg000003l	89931834	89938194	-	1470.2	920	https://www.orthodb.org/v10?query=4892at3193	E3 ubiquitin-protein ligase UPL7
5135at3193	Complete	h2tg000002l	14087352	14102204	-	1615.3	1182	https://www.orthodb.org/v10?query=5135at3193	Zinc finger, PHD-type
5232at3193	Complete	h2tg000007l	27418208	27426094	-	1771.8	1067	https://www.orthodb.org/v10?query=5232at3193	F-box protein
5261at3193	Complete	h2tg000008l	1730813	1740392	-	1111.3	736	https://www.orthodb.org/v10?query=5261at3193	Nucleotidyltransferase family protein
5306at3193	Complete	h2tg000004l	6392584	6406211	+	1126.2	900	https://www.orthodb.org/v10?query=5306at3193	Tetratricopeptide repeat
5602at3193	Complete	h2tg000002l	26140617	26147561	+	1067.1	908	https://www.orthodb.org/v10?query=5602at3193	protein PRD1
5603at3193	Complete	h2tg000009l	66690541	66696046	-	1465.1	907	https://www.orthodb.org/v10?query=5603at3193	protein CHROMATIN REMODELING 8
5727at3193	Complete	h2tg000014l	6788627	6798101	-	1448.8	865	https://www.orthodb.org/v10?query=5727at3193	PPM-type phosphatase domain
5761at3193	Complete	h2tg000012l	15516336	15531484	+	1075.2	830	https://www.orthodb.org/v10?query=5761at3193	Nrap protein
5793at3193	Complete	h2tg000005l	7535268	7567478	-	1745.2	1397	https://www.orthodb.org/v10?query=5793at3193	tRNA/rRNA methyltransferase
5796at3193	Complete	h2tg000008l	10264325	10273103	-	1689.6	931	https://www.orthodb.org/v10?query=5796at3193	MIF4G-like domain superfamily
5849at3193	Complete	h2tg000008l	13216656	13225127	+	1403.5	1020	https://www.orthodb.org/v10?query=5849at3193	Armadillo-type fold
5868at3193	Complete	h2tg000001l	89993581	90002201	+	1117.5	954	https://www.orthodb.org/v10?query=5868at3193	transcriptional elongation regulator MINIYO
5921at3193	Duplicated	h2tg000002l	27380359	27386746	-	1747.1	957	https://www.orthodb.org/v10?query=5921at3193	DNA mismatch repair protein
5921at3193	Duplicated	h2tg000007l	68210241	68219368	+	1645.7	916	https://www.orthodb.org/v10?query=5921at3193	DNA mismatch repair protein
6095at3193	Complete	h2tg000008l	5234763	5245652	-	842.3	655	https://www.orthodb.org/v10?query=6095at3193	Gamma-tubulin complex component
6114at3193	Complete	h2tg000001l	89038363	89044687	+	1440.3	859	https://www.orthodb.org/v10?query=6114at3193	DExH-box ATP-dependent RNA helicase DExH15 chloroplastic
6319at3193	Complete	h2tg000003l	15475850	15495142	-	1448.7	859	https://www.orthodb.org/v10?query=6319at3193	glycine--tRNA ligase, chloroplastic/mitochondrial 2 isoform X1
6412at3193	Complete	h2tg000014l	22858446	22867784	-	1680.5	1101	https://www.orthodb.org/v10?query=6412at3193	DNA mismatch repair protein MSH6
6430at3193	Complete	h2tg000001l	64055246	64064428	-	880.5	696	https://www.orthodb.org/v10?query=6430at3193	protein timeless homolog isoform X1
6485at3193	Complete	h2tg000007l	10883492	10897736	-	1473.4	979	https://www.orthodb.org/v10?query=6485at3193	nodal modulator 1
6707at3193	Complete	h2tg000002l	6535638	6541181	-	1266.5	789	https://www.orthodb.org/v10?query=6707at3193	Ankyrin repeat-containing domain
6756at3193	Complete	h2tg000004l	67286261	67306107	+	1332.9	807	https://www.orthodb.org/v10?query=6756at3193	Thioredoxin-like fold
7170at3193	Complete	h2tg000005l	61213858	61222317	+	1462.1	906	https://www.orthodb.org/v10?query=7170at3193	protein CTR9 homolog
7277at3193	Complete	h2tg000007l	75844705	75856332	+	1478.2	840	https://www.orthodb.org/v10?query=7277at3193	Zinc finger, CCHC-type
7476at3193	Complete	h2tg000005l	7458472	7479856	-	1443.0	972	https://www.orthodb.org/v10?query=7476at3193	exportin-4 isoform X1
7510at3193	Complete	h2tg000012l	853705	864102	-	1281.0	865	https://www.orthodb.org/v10?query=7510at3193	nuclear pore complex protein NUP107
7511at3193	Complete	h2tg000004l	19384747	19390201	-	1135.9	739	https://www.orthodb.org/v10?query=7511at3193	F-box protein
7542at3193	Complete	h2tg000003l	75850152	75862939	+	1499.1	920	https://www.orthodb.org/v10?query=7542at3193	serine/threonine-protein kinase RUNKEL
7552at3193	Complete	h2tg000005l	59101796	59107764	-	1752.1	850	https://www.orthodb.org/v10?query=7552at3193	116kDa U5 small nuclear ribonucleoprotein component, C-terminal
7852at3193	Complete	h2tg000008l	17626682	17631464	+	1468.8	800	https://www.orthodb.org/v10?query=7852at3193	vacuolar protein-sorting-associated protein 11 homolog
7936at3193	Duplicated	h2tg000009l	9651925	9667139	+	1284.6	837	https://www.orthodb.org/v10?query=7936at3193	Armadillo-type fold
7936at3193	Duplicated	h2tg000012l	12199601	12204098	-	1290.3	839	https://www.orthodb.org/v10?query=7936at3193	Armadillo-type fold
7942at3193	Complete	h2tg000008l	11340902	11349320	+	1592.3	878	https://www.orthodb.org/v10?query=7942at3193	isoleucine--tRNA ligase, chloroplastic/mitochondrial
7975at3193	Complete	h2tg000012l	7709611	7720067	+	1470.5	860	https://www.orthodb.org/v10?query=7975at3193	transportin MOS14
8030at3193	Complete	h2tg000014l	17397294	17404211	+	1288.6	770	https://www.orthodb.org/v10?query=8030at3193	4-alpha-glucanotransferase DPE2
8229at3193	Complete	h2tg000009l	77609010	77620677	+	1225.7	859	https://www.orthodb.org/v10?query=8229at3193	Peroxisome biogenesis protein 1
8339at3193	Complete	h2tg000001l	67072281	67083141	+	1469.4	799	https://www.orthodb.org/v10?query=8339at3193	Aminoacyl-tRNA synthetase, class Ia
8341at3193	Complete	h2tg000002l	16835045	16849782	-	1366.8	822	https://www.orthodb.org/v10?query=8341at3193	suppressor of RPS4-RLD 1
8477at3193	Complete	h2tg000008l	4837236	4847612	+	1118.6	821	https://www.orthodb.org/v10?query=8477at3193	WD40-repeat-containing domain
8566at3193	Complete	h2tg000005l	61600276	61610777	+	1308.0	1004	https://www.orthodb.org/v10?query=8566at3193	Alpha/beta fold hydrolase
8731at3193	Complete	h2tg000003l	80839588	80847907	-	976.2	807	https://www.orthodb.org/v10?query=8731at3193	Zinc finger, RING-type
8828at3193	Complete	h2tg000004l	44801755	44832831	+	1355.3	819	https://www.orthodb.org/v10?query=8828at3193	Calcium-transporting ATPase
8939at3193	Complete	h2tg000014l	27627841	27636275	-	1492.6	868	https://www.orthodb.org/v10?query=8939at3193	GHMP kinase, C-terminal domain
8953at3193	Complete	h2tg000002l	2855219	2861699	-	1110.4	752	https://www.orthodb.org/v10?query=8953at3193	DNA repair protein UVH3 isoform X1
9250at3193	Complete	h2tg000003l	98951112	98961105	+	1127.0	776	https://www.orthodb.org/v10?query=9250at3193	Gamma-tubulin complex component
9385at3193	Complete	h2tg000003l	97560689	97576061	+	1671.1	1165	https://www.orthodb.org/v10?query=9385at3193	DNA repair protein RAD50
9443at3193	Complete	h2tg000004l	63764763	63780934	-	1927.3	1066	https://www.orthodb.org/v10?query=9443at3193	Cullin-associated NEDD8-dissociated protein 1
9466at3193	Complete	h2tg000001l	84220424	84229025	+	1162.1	862	https://www.orthodb.org/v10?query=9466at3193	importin-9
9508at3193	Complete	h2tg000012l	3453657	3460218	-	1351.6	875	https://www.orthodb.org/v10?query=9508at3193	condensin-2 complex subunit D3
9727at3193	Complete	h2tg000007l	61069788	61077278	-	1319.8	940	https://www.orthodb.org/v10?query=9727at3193	structural maintenance of chromosomes protein 5
9734at3193	Complete	h2tg000012l	2368300	2373708	-	956.5	845	https://www.orthodb.org/v10?query=9734at3193	MMS19 nucleotide excision repair protein homolog isoform X1
9962at3193	Complete	h2tg000007l	78561117	78568876	+	1470.3	796	https://www.orthodb.org/v10?query=9962at3193	Dexh-box atp-dependent rna helicase dexh1
10289at3193	Complete	h2tg000013l	3043988	3051736	-	1322.6	830	https://www.orthodb.org/v10?query=10289at3193	DNA mismatch repair protein MSH3
10307at3193	Complete	h2tg000014l	34225216	34233924	+	1071.8	734	https://www.orthodb.org/v10?query=10307at3193	tRNA wybutosine-synthesizing protein
10341at3193	Complete	h2tg000014l	34052412	34061630	+	1079.3	1207	https://www.orthodb.org/v10?query=10341at3193	Abnormal spindle-like microcephaly-associated protein
10362at3193	Complete	h2tg000008l	24450091	24452703	+	1172.4	692	https://www.orthodb.org/v10?query=10362at3193	pentatricopeptide repeat-containing protein At3g02330
10429at3193	Complete	h2tg000001l	14420502	14457835	+	1445.5	795	https://www.orthodb.org/v10?query=10429at3193	DNA mismatch repair protein MSH2
10454at3193	Complete	h2tg000010l	11017643	11020678	+	1462.7	837	https://www.orthodb.org/v10?query=10454at3193	elongation factor-like GTPase 1
10535at3193	Complete	h2tg000008l	30460267	30463398	+	1109.3	897	https://www.orthodb.org/v10?query=10535at3193	pentatricopeptide repeat-containing protein At5g57250, mitochondrial
10651at3193	Complete	h2tg000001l	92593766	92599571	+	1433.6	831	https://www.orthodb.org/v10?query=10651at3193	vacuolar protein sorting-associated protein 18 homolog
10797at3193	Complete	h2tg000002l	9668030	9677159	-	1269.5	753	https://www.orthodb.org/v10?query=10797at3193	Alpha-1,6-glucosidases, pullulanase-type
10850at3193	Complete	h2tg000012l	12030214	12035457	+	963.2	971	https://www.orthodb.org/v10?query=10850at3193	CST complex subunit CTC1 isoform X1
10856at3193	Complete	h2tg000008l	14511619	14518768	-	1077.9	649	https://www.orthodb.org/v10?query=10856at3193	1,4-alpha-glucan-branching enzyme 3, chloroplastic/amyloplastic
11121at3193	Complete	h2tg000009l	1943315	1949426	+	1420.0	752	https://www.orthodb.org/v10?query=11121at3193	WD40-repeat-containing domain
11361at3193	Complete	h2tg000009l	69720391	69733598	+	941.7	767	https://www.orthodb.org/v10?query=11361at3193	N-alpha-acetyltransferase 25, NatB auxiliary subunit
11471at3193	Complete	h2tg000008l	13340524	13351890	+	1122.0	664	https://www.orthodb.org/v10?query=11471at3193	ATP-dependent DNA helicase homolog RECG, chloroplastic isoform X1
11532at3193	Complete	h2tg000002l	23100713	23107716	+	1229.8	751	https://www.orthodb.org/v10?query=11532at3193	DNA topoisomerase, type IIA, subunit A/C-terminal
11560at3193	Complete	h2tg000007l	77552048	77561058	+	1099.3	848	https://www.orthodb.org/v10?query=11560at3193	Kinesin motor domain
11585at3193	Complete	h2tg000001l	90709624	90712638	-	1345.2	749	https://www.orthodb.org/v10?query=11585at3193	protein QUIRKY
11903at3193	Complete	h2tg000007l	65150355	65158745	-	1109.4	810	https://www.orthodb.org/v10?query=11903at3193	putative acyl-activating enzyme 19 isoform X1
12298at3193	Complete	h2tg000008l	16826807	16836467	+	1307.5	761	https://www.orthodb.org/v10?query=12298at3193	WD40-repeat-containing domain
12299at3193	Complete	h2tg000007l	69752663	69755620	+	1283.3	794	https://www.orthodb.org/v10?query=12299at3193	pentatricopeptide repeat-containing protein At1g06710, mitochondrial
12350at3193	Complete	h2tg000014l	13612998	13618547	-	1433.1	734	https://www.orthodb.org/v10?query=12350at3193	Alpha-1,4 glucan phosphorylase
12643at3193	Complete	h2tg000014l	3407763	3422412	+	1224.0	741	https://www.orthodb.org/v10?query=12643at3193	D-alanine--D-alanine ligase
12744at3193	Complete	h2tg000008l	13442085	13447933	-	832.3	779	https://www.orthodb.org/v10?query=12744at3193	BTB/POZ domain
12893at3193	Complete	h2tg000003l	49946932	49956970	-	1359.8	756	https://www.orthodb.org/v10?query=12893at3193	Aminoacyl-tRNA synthetase, class Ia
12903at3193	Complete	h2tg000012l	22047101	22052757	+	1432.4	832	https://www.orthodb.org/v10?query=12903at3193	probable ubiquitin conjugation factor E4
12990at3193	Complete	h2tg000002l	73024541	73046797	-	1241.3	848	https://www.orthodb.org/v10?query=12990at3193	Pentatricopeptide repeat
13044at3193	Complete	h2tg000001l	69979719	69986685	-	1071.1	681	https://www.orthodb.org/v10?query=13044at3193	aminodeoxychorismate synthase, chloroplastic
13120at3193	Complete	h2tg000001l	95224758	95230920	+	1439.6	743	https://www.orthodb.org/v10?query=13120at3193	DNA helicase
13163at3193	Complete	h2tg000010l	528257	547079	-	1042.9	652	https://www.orthodb.org/v10?query=13163at3193	WD40-repeat-containing domain
13313at3193	Complete	h2tg000007l	18127107	18129719	+	1056.2	660	https://www.orthodb.org/v10?query=13313at3193	pentatricopeptide repeat-containing protein At1g15510, chloroplastic
13359at3193	Complete	h2tg000002l	12917359	12922096	+	986.9	658	https://www.orthodb.org/v10?query=13359at3193	Zinc finger, NF-X1-type
13414at3193	Complete	h2tg000004l	11823457	11837335	-	1198.1	752	https://www.orthodb.org/v10?query=13414at3193	DNA helicase
13438at3193	Complete	h2tg000001l	103921019	103926659	-	603.8	569	https://www.orthodb.org/v10?query=13438at3193	Zinc finger, RanBP2-type
13495at3193	Complete	h2tg000004l	7798065	7806632	-	1304.0	729	https://www.orthodb.org/v10?query=13495at3193	conserved oligomeric Golgi complex subunit 7
13740at3193	Complete	h2tg000001l	18503326	18507334	+	1234.8	795	https://www.orthodb.org/v10?query=13740at3193	DIS3-like exonuclease 2
13964at3193	Complete	h2tg000001l	8475598	8477970	-	1165.9	678	https://www.orthodb.org/v10?query=13964at3193	pentatricopeptide repeat-containing protein At5g16860
13979at3193	Complete	h2tg000005l	50843718	50857681	-	1229.3	759	https://www.orthodb.org/v10?query=13979at3193	UTP--glucose-1-phosphate uridylyltransferase
13985at3193	Complete	h2tg000016l	4322267	4326671	-	1374.6	751	https://www.orthodb.org/v10?query=13985at3193	probable glucan 1,3-alpha-glucosidase
14027at3193	Complete	h2tg000003l	15150058	15161196	+	1030.6	679	https://www.orthodb.org/v10?query=14027at3193	Vacuolar sorting protein 39/Transforming growth factor beta receptor-associated domain 1
14087at3193	Complete	h2tg000002l	6639814	6650552	-	1260.4	685	https://www.orthodb.org/v10?query=14087at3193	probable polyribonucleotide nucleotidyltransferase 1, chloroplastic
14127at3193	Complete	h2tg000002l	7165395	7172544	-	783.9	521	https://www.orthodb.org/v10?query=14127at3193	pentatricopeptide repeat-containing protein At5g02830, chloroplastic
14136at3193	Complete	h2tg000013l	11879428	11888844	+	1365.9	765	https://www.orthodb.org/v10?query=14136at3193	Probable alanine--tRNA ligase, chloroplastic
14163at3193	Complete	h2tg000007l	79921346	79925532	+	1203.8	928	https://www.orthodb.org/v10?query=14163at3193	Smg8/Smg9
14585at3193	Complete	h2tg000014l	23169564	23175465	+	1193.7	900	https://www.orthodb.org/v10?query=14585at3193	WD40-repeat-containing domain
15047at3193	Complete	h2tg000010l	12773538	12778937	-	1150.4	724	https://www.orthodb.org/v10?query=15047at3193	endoplasmic reticulum metallopeptidase 1
15187at3193	Complete	h2tg000003l	6304811	6321567	-	1218.4	695	https://www.orthodb.org/v10?query=15187at3193	Urease
15195at3193	Complete	h2tg000003l	89673149	89678780	+	1282.8	789	https://www.orthodb.org/v10?query=15195at3193	WD40 repeat
15224at3193	Complete	h2tg000001l	95495692	95498193	-	1049.1	681	https://www.orthodb.org/v10?query=15224at3193	putative pentatricopeptide repeat-containing protein At5g13230, mitochondrial
15229at3193	Complete	h2tg000001l	102295032	102297542	-	1076.8	689	https://www.orthodb.org/v10?query=15229at3193	pentatricopeptide repeat-containing protein At4g21300
15289at3193	Complete	h2tg000003l	2416634	2428538	+	1159.4	780	https://www.orthodb.org/v10?query=15289at3193	P-loop containing nucleoside triphosphate hydrolase
15318at3193	Complete	h2tg000007l	77156926	77163653	-	984.2	689	https://www.orthodb.org/v10?query=15318at3193	Sec1-like protein
15405at3193	Complete	h2tg000001l	110414262	110429147	+	1119.9	661	https://www.orthodb.org/v10?query=15405at3193	DNA mismatch repair protein MSH4
15419at3193	Complete	h2tg000009l	72738820	72744947	-	1006.5	634	https://www.orthodb.org/v10?query=15419at3193	EGF-like, conserved site
15522at3193	Complete	h2tg000011l	11198053	11211194	-	1067.7	658	https://www.orthodb.org/v10?query=15522at3193	nuclear cap-binding protein subunit 1
15843at3193	Complete	h2tg000009l	77626271	77635142	+	1059.8	757	https://www.orthodb.org/v10?query=15843at3193	BRCT domain
15862at3193	Complete	h2tg000003l	11823302	11830789	-	855.7	744	https://www.orthodb.org/v10?query=15862at3193	telomerase reverse transcriptase
15951at3193	Complete	h2tg000001l	95331849	95343236	+	1511.4	914	https://www.orthodb.org/v10?query=15951at3193	No exine formation 1
16160at3193	Complete	h2tg000002l	8348642	8356102	-	946.5	677	https://www.orthodb.org/v10?query=16160at3193	WHIM2 domain
16216at3193	Complete	h2tg000003l	16758216	16760849	-	1280.9	783	https://www.orthodb.org/v10?query=16216at3193	pentatricopeptide repeat-containing protein At3g06920
16253at3193	Complete	h2tg000014l	14823088	14835065	+	1255.5	811	https://www.orthodb.org/v10?query=16253at3193	DNA ligase
16286at3193	Complete	h2tg000001l	95480291	95485549	-	846.9	750	https://www.orthodb.org/v10?query=16286at3193	RNA polymerase II C-terminal domain phosphatase-like 3
