# BUSCO version is: 5.4.3 
# The lineage dataset is: embryophyta_odb10 (Creation date: 2020-09-10, number of genomes: 50, number of BUSCOs: 1614)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
4582at3193	Duplicated	HiC_scaffold_2	67677432	67711988	-	1469.6	927	https://www.orthodb.org/v10?query=4582at3193	SH3 domain
4582at3193	Duplicated	HiC_scaffold_5	78026621	78041475	+	1624.0	969	https://www.orthodb.org/v10?query=4582at3193	SH3 domain
4678at3193	Complete	HiC_scaffold_7	90668231	90700616	-	1631.1	998	https://www.orthodb.org/v10?query=4678at3193	WD40-repeat-containing domain
4777at3193	Complete	HiC_scaffold_6	30092012	30100444	-	1382.8	939	https://www.orthodb.org/v10?query=4777at3193	trafficking protein particle complex subunit 11
4892at3193	Complete	HiC_scaffold_1	90114510	90120870	-	1470.2	920	https://www.orthodb.org/v10?query=4892at3193	E3 ubiquitin-protein ligase UPL7
5135at3193	Complete	HiC_scaffold_3	14064301	14079153	-	1615.3	1182	https://www.orthodb.org/v10?query=5135at3193	Zinc finger, PHD-type
5232at3193	Complete	HiC_scaffold_7	53167937	53175823	+	1771.8	1067	https://www.orthodb.org/v10?query=5232at3193	F-box protein
5261at3193	Complete	HiC_scaffold_8	1678557	1688136	-	1111.3	736	https://www.orthodb.org/v10?query=5261at3193	Nucleotidyltransferase family protein
5306at3193	Complete	HiC_scaffold_6	89991648	90005275	-	1126.2	900	https://www.orthodb.org/v10?query=5306at3193	Tetratricopeptide repeat
5602at3193	Complete	HiC_scaffold_3	26111566	26118510	+	1067.1	908	https://www.orthodb.org/v10?query=5602at3193	protein PRD1
5603at3193	Complete	HiC_scaffold_5	67184521	67190026	-	1465.1	907	https://www.orthodb.org/v10?query=5603at3193	protein CHROMATIN REMODELING 8
5727at3193	Complete	HiC_scaffold_2	60033888	60043362	-	1448.8	865	https://www.orthodb.org/v10?query=5727at3193	PPM-type phosphatase domain
5761at3193	Complete	HiC_scaffold_6	15400528	15415676	+	1075.2	830	https://www.orthodb.org/v10?query=5761at3193	Nrap protein
5793at3193	Complete	HiC_scaffold_9	54251651	54283861	+	1745.2	1397	https://www.orthodb.org/v10?query=5793at3193	tRNA/rRNA methyltransferase
5796at3193	Complete	HiC_scaffold_8	10212069	10220847	-	1689.6	931	https://www.orthodb.org/v10?query=5796at3193	MIF4G-like domain superfamily
5849at3193	Complete	HiC_scaffold_8	13164400	13172871	+	1403.5	1020	https://www.orthodb.org/v10?query=5849at3193	Armadillo-type fold
5868at3193	Complete	HiC_scaffold_4	89564173	89572793	+	1117.5	954	https://www.orthodb.org/v10?query=5868at3193	transcriptional elongation regulator MINIYO
5921at3193	Duplicated	HiC_scaffold_3	27351308	27357695	-	1747.1	957	https://www.orthodb.org/v10?query=5921at3193	DNA mismatch repair protein
5921at3193	Duplicated	HiC_scaffold_7	12420663	12429790	-	1645.7	916	https://www.orthodb.org/v10?query=5921at3193	DNA mismatch repair protein
6095at3193	Complete	HiC_scaffold_8	5182507	5193396	-	842.3	655	https://www.orthodb.org/v10?query=6095at3193	Gamma-tubulin complex component
6114at3193	Complete	HiC_scaffold_4	88608955	88615279	+	1440.3	859	https://www.orthodb.org/v10?query=6114at3193	DExH-box ATP-dependent RNA helicase DExH15 chloroplastic
6319at3193	Complete	HiC_scaffold_1	15836782	15856074	-	1448.7	859	https://www.orthodb.org/v10?query=6319at3193	glycine--tRNA ligase, chloroplastic/mitochondrial 2 isoform X1
6412at3193	Complete	HiC_scaffold_2	76103707	76113045	-	1680.5	1101	https://www.orthodb.org/v10?query=6412at3193	DNA mismatch repair protein MSH6
6430at3193	Complete	HiC_scaffold_4	63625838	63635020	-	880.5	696	https://www.orthodb.org/v10?query=6430at3193	protein timeless homolog isoform X1
6485at3193	Complete	HiC_scaffold_7	69012790	69027034	+	1473.4	979	https://www.orthodb.org/v10?query=6485at3193	nodal modulator 1
6707at3193	Complete	HiC_scaffold_3	6512587	6518130	-	1266.5	789	https://www.orthodb.org/v10?query=6707at3193	Ankyrin repeat-containing domain
6756at3193	Complete	HiC_scaffold_6	29155447	29175293	-	1332.9	807	https://www.orthodb.org/v10?query=6756at3193	Thioredoxin-like fold
7170at3193	Complete	HiC_scaffold_9	654963	663422	-	1462.1	906	https://www.orthodb.org/v10?query=7170at3193	protein CTR9 homolog
7277at3193	Complete	HiC_scaffold_7	4783699	4795326	-	1478.2	840	https://www.orthodb.org/v10?query=7277at3193	Zinc finger, CCHC-type
7476at3193	Complete	HiC_scaffold_9	54339273	54360657	+	1443.0	972	https://www.orthodb.org/v10?query=7476at3193	exportin-4 isoform X1
7510at3193	Complete	HiC_scaffold_6	826397	836794	-	1281.0	865	https://www.orthodb.org/v10?query=7510at3193	nuclear pore complex protein NUP107
7511at3193	Complete	HiC_scaffold_6	77007658	77013112	+	1135.9	739	https://www.orthodb.org/v10?query=7511at3193	F-box protein
7542at3193	Complete	HiC_scaffold_1	76032826	76045613	+	1499.1	920	https://www.orthodb.org/v10?query=7542at3193	serine/threonine-protein kinase RUNKEL
7552at3193	Complete	HiC_scaffold_9	2769516	2775484	+	1752.1	850	https://www.orthodb.org/v10?query=7552at3193	116kDa U5 small nuclear ribonucleoprotein component, C-terminal
7852at3193	Complete	HiC_scaffold_8	17535926	17540708	+	1468.8	800	https://www.orthodb.org/v10?query=7852at3193	vacuolar protein-sorting-associated protein 11 homolog
7936at3193	Duplicated	HiC_scaffold_5	10208406	10223620	+	1284.6	837	https://www.orthodb.org/v10?query=7936at3193	Armadillo-type fold
7936at3193	Duplicated	HiC_scaffold_6	12083793	12088290	-	1290.3	839	https://www.orthodb.org/v10?query=7936at3193	Armadillo-type fold
7942at3193	Complete	HiC_scaffold_8	11288646	11297064	+	1592.3	878	https://www.orthodb.org/v10?query=7942at3193	isoleucine--tRNA ligase, chloroplastic/mitochondrial
7975at3193	Complete	HiC_scaffold_6	7593803	7604259	+	1470.5	860	https://www.orthodb.org/v10?query=7975at3193	transportin MOS14
8030at3193	Complete	HiC_scaffold_2	70642555	70649472	+	1288.6	770	https://www.orthodb.org/v10?query=8030at3193	4-alpha-glucanotransferase DPE2
8229at3193	Complete	HiC_scaffold_5	78102990	78114657	+	1225.7	859	https://www.orthodb.org/v10?query=8229at3193	Peroxisome biogenesis protein 1
8339at3193	Complete	HiC_scaffold_4	66642873	66653733	+	1469.4	799	https://www.orthodb.org/v10?query=8339at3193	Aminoacyl-tRNA synthetase, class Ia
8341at3193	Complete	HiC_scaffold_3	16811994	16826731	-	1366.8	822	https://www.orthodb.org/v10?query=8341at3193	suppressor of RPS4-RLD 1
8477at3193	Complete	HiC_scaffold_8	4784980	4795356	+	1118.6	821	https://www.orthodb.org/v10?query=8477at3193	WD40-repeat-containing domain
8566at3193	Complete	HiC_scaffold_9	266503	277004	-	1308.0	1004	https://www.orthodb.org/v10?query=8566at3193	Alpha/beta fold hydrolase
8731at3193	Complete	HiC_scaffold_1	81022262	81030581	-	976.2	807	https://www.orthodb.org/v10?query=8731at3193	Zinc finger, RING-type
8828at3193	Complete	HiC_scaffold_6	51565028	51596104	-	1355.3	819	https://www.orthodb.org/v10?query=8828at3193	Calcium-transporting ATPase
8939at3193	Complete	HiC_scaffold_2	80873102	80881536	-	1492.6	868	https://www.orthodb.org/v10?query=8939at3193	GHMP kinase, C-terminal domain
8953at3193	Complete	HiC_scaffold_3	2832168	2838648	-	1110.4	752	https://www.orthodb.org/v10?query=8953at3193	DNA repair protein UVH3 isoform X1
9250at3193	Complete	HiC_scaffold_1	99133788	99143781	+	1127.0	776	https://www.orthodb.org/v10?query=9250at3193	Gamma-tubulin complex component
9385at3193	Complete	HiC_scaffold_1	97743365	97758737	+	1671.1	1165	https://www.orthodb.org/v10?query=9385at3193	DNA repair protein RAD50
9443at3193	Complete	HiC_scaffold_6	32616925	32633096	+	1927.3	1066	https://www.orthodb.org/v10?query=9443at3193	Cullin-associated NEDD8-dissociated protein 1
9466at3193	Complete	HiC_scaffold_4	83791016	83799617	+	1162.1	862	https://www.orthodb.org/v10?query=9466at3193	importin-9
9508at3193	Complete	HiC_scaffold_6	3337849	3344410	-	1351.6	875	https://www.orthodb.org/v10?query=9508at3193	condensin-2 complex subunit D3
9727at3193	Complete	HiC_scaffold_7	19562753	19570243	+	1319.8	940	https://www.orthodb.org/v10?query=9727at3193	structural maintenance of chromosomes protein 5
9734at3193	Complete	HiC_scaffold_6	2252492	2257900	-	956.5	845	https://www.orthodb.org/v10?query=9734at3193	MMS19 nucleotide excision repair protein homolog isoform X1
9962at3193	Complete	HiC_scaffold_7	2071155	2078914	-	1470.3	796	https://www.orthodb.org/v10?query=9962at3193	Dexh-box atp-dependent rna helicase dexh1
10289at3193	Complete	HiC_scaffold_7	94225709	94233457	+	1322.6	830	https://www.orthodb.org/v10?query=10289at3193	DNA mismatch repair protein MSH3
10307at3193	Complete	HiC_scaffold_2	87470477	87479185	+	1071.8	734	https://www.orthodb.org/v10?query=10307at3193	tRNA wybutosine-synthesizing protein
10341at3193	Complete	HiC_scaffold_2	87297673	87306891	+	1079.3	1207	https://www.orthodb.org/v10?query=10341at3193	Abnormal spindle-like microcephaly-associated protein
10362at3193	Complete	HiC_scaffold_8	26145576	26148188	+	1172.4	692	https://www.orthodb.org/v10?query=10362at3193	pentatricopeptide repeat-containing protein At3g02330
10429at3193	Complete	HiC_scaffold_4	14409115	14446448	+	1445.5	795	https://www.orthodb.org/v10?query=10429at3193	DNA mismatch repair protein MSH2
10454at3193	Complete	HiC_scaffold_7	101038134	101041169	-	1462.7	837	https://www.orthodb.org/v10?query=10454at3193	elongation factor-like GTPase 1
10535at3193	Complete	HiC_scaffold_8	32098253	32101384	+	1109.3	897	https://www.orthodb.org/v10?query=10535at3193	pentatricopeptide repeat-containing protein At5g57250, mitochondrial
10651at3193	Complete	HiC_scaffold_4	92164358	92170163	+	1433.6	831	https://www.orthodb.org/v10?query=10651at3193	vacuolar protein sorting-associated protein 18 homolog
10797at3193	Complete	HiC_scaffold_3	9644979	9654108	-	1269.5	753	https://www.orthodb.org/v10?query=10797at3193	Alpha-1,6-glucosidases, pullulanase-type
10850at3193	Complete	HiC_scaffold_6	11914406	11919649	+	963.2	971	https://www.orthodb.org/v10?query=10850at3193	CST complex subunit CTC1 isoform X1
10856at3193	Complete	HiC_scaffold_8	14459363	14466512	-	1077.9	649	https://www.orthodb.org/v10?query=10856at3193	1,4-alpha-glucan-branching enzyme 3, chloroplastic/amyloplastic
11121at3193	Complete	HiC_scaffold_5	2499796	2505907	+	1420.0	752	https://www.orthodb.org/v10?query=11121at3193	WD40-repeat-containing domain
11361at3193	Complete	HiC_scaffold_5	70214371	70227578	+	941.7	767	https://www.orthodb.org/v10?query=11361at3193	N-alpha-acetyltransferase 25, NatB auxiliary subunit
11471at3193	Complete	HiC_scaffold_8	13288268	13299634	+	1122.0	664	https://www.orthodb.org/v10?query=11471at3193	ATP-dependent DNA helicase homolog RECG, chloroplastic isoform X1
11532at3193	Complete	HiC_scaffold_3	23071662	23078665	+	1229.8	751	https://www.orthodb.org/v10?query=11532at3193	DNA topoisomerase, type IIA, subunit A/C-terminal
11560at3193	Complete	HiC_scaffold_7	3078973	3087983	-	1099.3	848	https://www.orthodb.org/v10?query=11560at3193	Kinesin motor domain
11585at3193	Complete	HiC_scaffold_4	90280216	90283230	-	1345.2	749	https://www.orthodb.org/v10?query=11585at3193	protein QUIRKY
11903at3193	Complete	HiC_scaffold_7	15481286	15489676	+	1109.4	810	https://www.orthodb.org/v10?query=11903at3193	putative acyl-activating enzyme 19 isoform X1
12298at3193	Complete	HiC_scaffold_8	16736051	16745711	+	1307.5	761	https://www.orthodb.org/v10?query=12298at3193	WD40-repeat-containing domain
12299at3193	Complete	HiC_scaffold_7	10884411	10887368	-	1283.3	794	https://www.orthodb.org/v10?query=12299at3193	pentatricopeptide repeat-containing protein At1g06710, mitochondrial
12350at3193	Complete	HiC_scaffold_2	66858259	66863808	-	1433.1	734	https://www.orthodb.org/v10?query=12350at3193	Alpha-1,4 glucan phosphorylase
12643at3193	Complete	HiC_scaffold_2	56694524	56709173	+	1224.0	741	https://www.orthodb.org/v10?query=12643at3193	D-alanine--D-alanine ligase
12744at3193	Complete	HiC_scaffold_8	13389829	13395677	-	832.3	779	https://www.orthodb.org/v10?query=12744at3193	BTB/POZ domain
12893at3193	Complete	HiC_scaffold_1	50129607	50139645	-	1359.8	756	https://www.orthodb.org/v10?query=12893at3193	Aminoacyl-tRNA synthetase, class Ia
12903at3193	Complete	HiC_scaffold_6	21931293	21936949	+	1432.4	832	https://www.orthodb.org/v10?query=12903at3193	probable ubiquitin conjugation factor E4
12990at3193	Complete	HiC_scaffold_3	72003835	72026091	-	1241.3	848	https://www.orthodb.org/v10?query=12990at3193	Pentatricopeptide repeat
13044at3193	Complete	HiC_scaffold_4	69550311	69557277	-	1071.1	681	https://www.orthodb.org/v10?query=13044at3193	aminodeoxychorismate synthase, chloroplastic
13120at3193	Complete	HiC_scaffold_4	94795351	94801513	+	1439.6	743	https://www.orthodb.org/v10?query=13120at3193	DNA helicase
13163at3193	Complete	HiC_scaffold_7	111511733	111530555	+	1042.9	652	https://www.orthodb.org/v10?query=13163at3193	WD40-repeat-containing domain
13313at3193	Complete	HiC_scaffold_7	62464312	62466924	-	1056.2	660	https://www.orthodb.org/v10?query=13313at3193	pentatricopeptide repeat-containing protein At1g15510, chloroplastic
13359at3193	Complete	HiC_scaffold_3	12894308	12899045	+	986.9	658	https://www.orthodb.org/v10?query=13359at3193	Zinc finger, NF-X1-type
13414at3193	Complete	HiC_scaffold_6	84560524	84574402	+	1198.1	752	https://www.orthodb.org/v10?query=13414at3193	DNA helicase
13438at3193	Complete	HiC_scaffold_4	103466897	103472537	-	603.8	569	https://www.orthodb.org/v10?query=13438at3193	Zinc finger, RanBP2-type
13495at3193	Complete	HiC_scaffold_6	88591227	88599794	+	1304.0	729	https://www.orthodb.org/v10?query=13495at3193	conserved oligomeric Golgi complex subunit 7
13740at3193	Complete	HiC_scaffold_4	18491939	18495947	+	1234.8	795	https://www.orthodb.org/v10?query=13740at3193	DIS3-like exonuclease 2
13964at3193	Complete	HiC_scaffold_4	8464211	8466583	-	1165.9	678	https://www.orthodb.org/v10?query=13964at3193	pentatricopeptide repeat-containing protein At5g16860
13979at3193	Complete	HiC_scaffold_9	11019599	11033562	+	1229.3	759	https://www.orthodb.org/v10?query=13979at3193	UTP--glucose-1-phosphate uridylyltransferase
13985at3193	Complete	HiC_scaffold_9	62031147	62035551	+	1374.6	751	https://www.orthodb.org/v10?query=13985at3193	probable glucan 1,3-alpha-glucosidase
14027at3193	Complete	HiC_scaffold_1	15510990	15522128	+	1030.6	679	https://www.orthodb.org/v10?query=14027at3193	Vacuolar sorting protein 39/Transforming growth factor beta receptor-associated domain 1
14087at3193	Complete	HiC_scaffold_3	6616763	6627501	-	1260.4	685	https://www.orthodb.org/v10?query=14087at3193	probable polyribonucleotide nucleotidyltransferase 1, chloroplastic
14127at3193	Complete	HiC_scaffold_3	7142344	7149493	-	783.9	521	https://www.orthodb.org/v10?query=14127at3193	pentatricopeptide repeat-containing protein At5g02830, chloroplastic
14136at3193	Complete	HiC_scaffold_7	85388601	85398017	-	1365.9	765	https://www.orthodb.org/v10?query=14136at3193	Probable alanine--tRNA ligase, chloroplastic
14163at3193	Complete	HiC_scaffold_7	714499	718685	-	1203.8	928	https://www.orthodb.org/v10?query=14163at3193	Smg8/Smg9
14585at3193	Complete	HiC_scaffold_2	76414825	76420726	+	1193.7	900	https://www.orthodb.org/v10?query=14585at3193	WD40-repeat-containing domain
15047at3193	Complete	HiC_scaffold_7	99279875	99285274	+	1150.4	724	https://www.orthodb.org/v10?query=15047at3193	endoplasmic reticulum metallopeptidase 1
15187at3193	Complete	HiC_scaffold_1	6665743	6682499	-	1218.4	695	https://www.orthodb.org/v10?query=15187at3193	Urease
15195at3193	Complete	HiC_scaffold_1	89855825	89861456	+	1282.8	789	https://www.orthodb.org/v10?query=15195at3193	WD40 repeat
15224at3193	Complete	HiC_scaffold_4	95066285	95068786	-	1049.1	681	https://www.orthodb.org/v10?query=15224at3193	putative pentatricopeptide repeat-containing protein At5g13230, mitochondrial
15229at3193	Complete	HiC_scaffold_4	101865625	101868135	-	1076.8	689	https://www.orthodb.org/v10?query=15229at3193	pentatricopeptide repeat-containing protein At4g21300
15289at3193	Complete	HiC_scaffold_1	2777566	2789470	+	1159.4	780	https://www.orthodb.org/v10?query=15289at3193	P-loop containing nucleoside triphosphate hydrolase
15318at3193	Complete	HiC_scaffold_7	3476378	3483105	+	984.2	689	https://www.orthodb.org/v10?query=15318at3193	Sec1-like protein
15405at3193	Complete	HiC_scaffold_4	109960436	109975321	+	1119.9	661	https://www.orthodb.org/v10?query=15405at3193	DNA mismatch repair protein MSH4
15419at3193	Complete	HiC_scaffold_5	73232800	73238927	-	1006.5	634	https://www.orthodb.org/v10?query=15419at3193	EGF-like, conserved site
